"gencodeID","Symbol","logFC","t","P.Value","adj.P.Val","B","ensemblID","Length","gene_type","EntrezID","AveExpr"
"ENSMUSG00000043065.12","Spice1",1.01877331230953,3.77650485709989,0.00347293910321336,0.0169248163664004,-1.69041074650597,"ENSMUSG00000043065",5416,"protein_coding",212514,3.10843483933383
"ENSMUSG00000028456.18","Unc13b",-0.432526694280405,-3.77642489672734,0.0034734011967904,0.0169248163664004,-2.52373180093937,"ENSMUSG00000028456",22746,"protein_coding",22249,7.96344808006505
"ENSMUSG00000019948.3","Actr6",-0.735990294203158,-3.77639916388791,0.0034735499213179,0.0169248163664004,-1.79820761652882,"ENSMUSG00000019948",1703,"protein_coding",67019,3.73577958484374
"ENSMUSG00000105245.1","Gm31305",1.68143213065379,3.7762913231832,0.00347417326542789,0.0169248163664004,-1.5535602337422,"ENSMUSG00000105245",1374,"antisense",NA,1.77668876569492
"ENSMUSG00000069814.6","Ccdc92b",0.579834714899995,3.77617357035777,0.00347485403691128,0.0169248163664004,-1.96767269416782,"ENSMUSG00000069814",4002,"protein_coding",432582,4.70587691785153
"ENSMUSG00000087556.1","Gm15764",2.3615478947051,3.77610978662611,0.00347522285162824,0.0169248163664004,-1.68780346391895,"ENSMUSG00000087556",751,"processed_transcript",NA,-0.448674053837968
"ENSMUSG00000016637.6","Ift27",-1.88005491704201,-3.77493272519356,0.00348203625939808,0.016954273210303,-1.58740322844314,"ENSMUSG00000016637",1012,"protein_coding",67042,2.32198382710149
"ENSMUSG00000081434.3","Gm14165",-4.24050639837107,-3.77453614617844,0.00348433498428764,0.0169598369398967,-2.44869353751846,"ENSMUSG00000081434",952,"processed_pseudogene",NA,-2.84197220426108
"ENSMUSG00000032712.16","2810474O19Rik",0.682355727374404,3.77447159065355,0.00348470932251804,0.0169598369398967,-1.97378183523305,"ENSMUSG00000032712",9629,"protein_coding",67246,4.70379560181333
"ENSMUSG00000004460.16","Dnajb11",-1.03504865348827,-3.77417356166551,0.0034864380466977,0.0169645253275539,-2.05971819733221,"ENSMUSG00000004460",3236,"protein_coding",67838,5.1535134648947
"ENSMUSG00000022391.15","Rangap1",0.438998304897791,3.77341297737545,0.00349085388233531,0.0169765282354805,-2.51777526566879,"ENSMUSG00000022391",3211,"protein_coding",19387,7.74478637399437
"ENSMUSG00000015950.13","Ncf1",1.95937583004054,3.77339493256574,0.00349095871842261,0.0169765282354805,-1.56230904811688,"ENSMUSG00000015950",3663,"protein_coding",17969,0.823996667909335
"ENSMUSG00000002580.7","Mien1",-1.12611331487075,-3.773352947,0.00349120265734165,0.0169765282354805,-1.56019411743183,"ENSMUSG00000002580",747,"protein_coding",103742,1.84702208977473
"ENSMUSG00000030125.11","Lrrc23",2.47476225762314,3.77289318458417,0.0034938750690283,0.0169857966725034,-1.83825775762901,"ENSMUSG00000030125",1734,"protein_coding",16977,-1.80420515592276
"ENSMUSG00000040859.14","Bsdc1",0.507464158070733,3.77095259004924,0.00350517844410022,0.0170370120690871,-2.03582909876833,"ENSMUSG00000040859",5630,"protein_coding",100383,5.00792698719136
"ENSMUSG00000093843.1","Gm25939",-4.62583663763258,-3.77038866161087,0.00350847029098515,0.0170492733017748,-1.94086256512126,"ENSMUSG00000093843",191,"snRNA",NA,-0.241503919742848
"ENSMUSG00000044320.14","1700001O22Rik",-2.09678701576838,-3.77018639176025,0.00350965179475056,0.0170512762776965,-1.5837660675169,"ENSMUSG00000044320",2788,"protein_coding",73598,0.906843336384106
"ENSMUSG00000025157.7","Zdhhc16",-1.03349997712396,-3.76970643424181,0.00351245699268861,0.0170576782613994,-1.68849896552184,"ENSMUSG00000025157",1830,"protein_coding",74168,2.9842921073186
"ENSMUSG00000039148.4","Sart1",-0.706538494868399,-3.76969758523483,0.00351250873420984,0.0170576782613994,-2.00877005027657,"ENSMUSG00000039148",5091,"protein_coding",20227,4.85442609889251
"ENSMUSG00000032120.10","C2cd2l",0.520295564115921,3.76829132776608,0.00352074143206931,0.017093913055944,-2.3011278673817,"ENSMUSG00000032120",4334,"protein_coding",71764,6.41446461601486
"ENSMUSG00000031837.14","Necab2",0.874715350611561,3.76747228276818,0.00352554564823897,0.0171134896512414,-1.72033218305976,"ENSMUSG00000031837",2096,"protein_coding",117148,3.21340953498771
"ENSMUSG00000046598.14","Bdh1",-0.437802925058299,-3.76708951427956,0.00352779316665093,0.0171188382598412,-2.19932948800296,"ENSMUSG00000046598",3800,"protein_coding",71911,5.89723862046896
"ENSMUSG00000050299.7","Gm9843",-1.3588322330049,-3.7670215729774,0.00352819225640474,0.0171188382598412,-1.62103409992511,"ENSMUSG00000050299",504,"protein_coding",NA,2.37204052686188
"ENSMUSG00000048911.15","Rnf24",-0.513601387721153,-3.7668698679648,0.00352908354698126,0.0171194151313838,-2.03558576233638,"ENSMUSG00000048911",6801,"protein_coding",51902,4.97779202043442
"ENSMUSG00000036057.11","Ptpn23",0.511671518347864,3.76576934154026,0.00353555633302789,0.0171470613928294,-2.19884743590638,"ENSMUSG00000036057",5619,"protein_coding",104831,5.82849195553908
"ENSMUSG00000001521.12","Tulp3",0.937513427494821,3.76537512216686,0.00353787795392995,0.0171524718381366,-1.7001721568784,"ENSMUSG00000001521",9342,"protein_coding",22158,3.02134010094252
"ENSMUSG00000002396.8","Ocel1",1.04459749312133,3.76531711665528,0.00353821969157013,0.0171524718381366,-1.66970259345794,"ENSMUSG00000002396",7133,"protein_coding",77090,2.88499969630322
"ENSMUSG00000065405.3","Mir30a",-3.84198052374229,-3.76466266870301,0.00354207773283581,0.0171674198273721,-2.46560604223427,"ENSMUSG00000065405",71,"miRNA",NA,-2.92385727027954
"ENSMUSG00000022240.9","Ctnnd2",-0.363562367188294,-3.76422384855033,0.00354466707733575,0.017176213620916,-2.70706993276443,"ENSMUSG00000022240",5914,"protein_coding",18163,8.93649706508083
"ENSMUSG00000023004.8","Tuba1b",-1.08197942630158,-3.76399028158862,0.00354604608849216,0.0171774012753397,-2.56990100619718,"ENSMUSG00000023004",1875,"protein_coding",22143,8.16851803544719
"ENSMUSG00000031451.6","Gas6",-0.428093824220752,-3.76391982192407,0.0035464622015861,0.0171774012753397,-2.24726320799729,"ENSMUSG00000031451",2548,"protein_coding",14456,6.14747962811242
"ENSMUSG00000022540.16","Rogdi",-0.702948772612098,-3.76205029588148,0.00355752163336646,0.0172272032951571,-2.07427880112984,"ENSMUSG00000022540",2343,"protein_coding",66049,5.12018814720885
"ENSMUSG00000021699.17","Pde4d",0.354802283939822,3.76172822973402,0.00355943048082835,0.0172300889969592,-2.4145718840996,"ENSMUSG00000021699",12006,"protein_coding",238871,7.05717575995938
"ENSMUSG00000023033.14","Scn8a",0.256393593914257,3.76168743712807,0.00355967232977242,0.0172300889969592,-2.87825891943395,"ENSMUSG00000023033",15766,"protein_coding",20273,9.84049433506352
"ENSMUSG00000007033.4","Hspa1l",-1.70851517401529,-3.76077944180115,0.00356506003215711,0.0172523996840022,-1.58789173542846,"ENSMUSG00000007033",2472,"protein_coding",15482,0.879323507245165
"ENSMUSG00000019789.8","Hey2",2.17436061580181,3.76005434756947,0.00356936856341615,0.0172682040674228,-1.58947080514002,"ENSMUSG00000019789",2550,"protein_coding",15214,0.629914752201182
"ENSMUSG00000109913.1","Gm30694",3.06690508237125,3.7599676487514,0.00356988409298554,0.0172682040674228,-1.63487214595985,"ENSMUSG00000109913",1230,"unitary_pseudogene",NA,-0.0749600271226791
"ENSMUSG00000020548.10","1700086D15Rik",2.21990888675536,3.75960672752111,0.00357203104020224,0.0172748191086717,-1.6974721537524,"ENSMUSG00000020548",1093,"protein_coding",NA,-0.671033480442223
"ENSMUSG00000102581.1","Gm37443",4.40514037977743,3.75907531601966,0.00357519459864991,0.0172863466589172,-1.64698680181931,"ENSMUSG00000102581",2827,"TEC",NA,-0.190111236601293
"ENSMUSG00000022055.7","Nefl",-0.555979505194165,-3.75850793658918,0.00357857549774536,0.0172884780716279,-2.51204029177771,"ENSMUSG00000022055",3380,"protein_coding",18039,7.69594515337299
"ENSMUSG00000054409.4","Tmem74",-0.966077048384138,-3.75835293696132,0.00357949968771376,0.0172884780716279,-1.90895759851762,"ENSMUSG00000054409",1472,"protein_coding",239408,4.17638080078858
"ENSMUSG00000069274.3","Hist1h4f",-4.59131446376154,-3.7575401954948,0.00358434975124368,0.0172884780716279,-1.68409686793469,"ENSMUSG00000069274",391,"protein_coding",319157,0.930940546783199
"ENSMUSG00000101330.1","Gm10193",-4.54534695085975,-3.75745322763566,0.00358486913997389,0.0172884780716279,-2.33855781775138,"ENSMUSG00000101330",231,"processed_pseudogene",NA,-2.21245885269814
"ENSMUSG00000000560.9","Gabra2",0.499603098017405,3.75730776110856,0.00358573806905865,0.0172884780716279,-2.22346248700892,"ENSMUSG00000000560",7640,"protein_coding",14395,5.89751185049772
"ENSMUSG00000034574.9","Daam1",0.396779706411603,3.75717516689637,0.00358653029768572,0.0172884780716279,-2.58121074290255,"ENSMUSG00000034574",6004,"protein_coding",208846,8.01799858809033
"ENSMUSG00000018411.17","Mapt",0.391824244401022,3.75656507541097,0.00359017784220448,0.0172884780716279,-2.68950733692118,"ENSMUSG00000018411",7531,"protein_coding",17762,8.68495213572899
"ENSMUSG00000035354.9","Uvrag",0.579578779752696,3.75621915076245,0.00359224773150449,0.0172884780716279,-2.0831036608669,"ENSMUSG00000035354",9035,"protein_coding",78610,5.11579584718171
"ENSMUSG00000084400.1","Gm11576",-3.39783910449869,-3.75586702098782,0.00359435602572015,0.0172884780716279,-2.51266549657059,"ENSMUSG00000084400",417,"processed_pseudogene",NA,-3.26373434684105
"ENSMUSG00000078026.1","Mir466o",-3.39783910449869,-3.75586702098782,0.00359435602572015,0.0172884780716279,-2.51266549657059,"ENSMUSG00000078026",84,"miRNA",NA,-3.26373434684105
"ENSMUSG00000092990.1","Mir466q",-3.39783910449869,-3.75586702098782,0.00359435602572015,0.0172884780716279,-2.51266549657059,"ENSMUSG00000092990",76,"miRNA",NA,-3.26373434684105
"ENSMUSG00000087795.1","Gm25965",-3.39783910449869,-3.75586702098782,0.00359435602572015,0.0172884780716279,-2.51266549657059,"ENSMUSG00000087795",93,"snoRNA",NA,-3.26373434684105
"ENSMUSG00000086417.1","Gm12996",-3.39783910449869,-3.75586702098782,0.00359435602572015,0.0172884780716279,-2.51266549657059,"ENSMUSG00000086417",636,"antisense",NA,-3.26373434684105
"ENSMUSG00000091034.8","Gm17660",-3.39783910449869,-3.75586702098782,0.00359435602572015,0.0172884780716279,-2.51266549657059,"ENSMUSG00000091034",564,"protein_coding",100271704,-3.26373434684105
"ENSMUSG00000064554.1","n-R5s173",-3.39783910449869,-3.75586702098782,0.00359435602572015,0.0172884780716279,-2.51266549657059,"ENSMUSG00000064554",119,"rRNA",NA,-3.26373434684105
"ENSMUSG00000108036.1","Gm43967",-3.39783910449869,-3.75586702098782,0.00359435602572015,0.0172884780716279,-2.51266549657059,"ENSMUSG00000108036",301,"processed_pseudogene",NA,-3.26373434684105
"ENSMUSG00000094283.1","Gm26434",-3.39783910449869,-3.75586702098782,0.00359435602572015,0.0172884780716279,-2.51266549657059,"ENSMUSG00000094283",79,"snoRNA",NA,-3.26373434684105
"ENSMUSG00000031991.9","Spata19",-3.39783910449869,-3.75586702098782,0.00359435602572015,0.0172884780716279,-2.51266549657059,"ENSMUSG00000031991",696,"protein_coding",75469,-3.26373434684105
"ENSMUSG00000080851.1","Gm12094",-3.39783910449869,-3.75586702098782,0.00359435602572015,0.0172884780716279,-2.51266549657059,"ENSMUSG00000080851",472,"processed_pseudogene",NA,-3.26373434684105
"ENSMUSG00000098665.1","Gm27587",-3.39783910449869,-3.75586702098782,0.00359435602572015,0.0172884780716279,-2.51266549657059,"ENSMUSG00000098665",163,"misc_RNA",NA,-3.26373434684105
"ENSMUSG00000092599.1","1700010K23Rik",-3.39783910449869,-3.75586702098782,0.00359435602572015,0.0172884780716279,-2.51266549657059,"ENSMUSG00000092599",376,"processed_transcript",NA,-3.26373434684105
"ENSMUSG00000088689.1","Scarna17",-3.39783910449869,-3.75586702098782,0.00359435602572015,0.0172884780716279,-2.51266549657059,"ENSMUSG00000088689",79,"scaRNA",NA,-3.26373434684105
"ENSMUSG00000086691.2","Gm15432",-3.39783910449869,-3.75586702098782,0.00359435602572015,0.0172884780716279,-2.51266549657059,"ENSMUSG00000086691",195,"processed_pseudogene",NA,-3.26373434684105
"ENSMUSG00000076458.1","Mir764",-3.39783910449869,-3.75586702098782,0.00359435602572015,0.0172884780716279,-2.51266549657059,"ENSMUSG00000076458",108,"miRNA",NA,-3.26373434684105
"ENSMUSG00000090223.1","Pcp4",-2.84882598595106,-3.75562964950658,0.0035957779582449,0.0172915649092081,-1.60931741148846,"ENSMUSG00000090223",641,"protein_coding",18546,1.07315603697345
"ENSMUSG00000031467.10","Agpat5",-0.638195632962117,-3.75508773264242,0.00359902641120498,0.0173034319691859,-2.20696823197768,"ENSMUSG00000031467",10783,"protein_coding",52123,5.84823649870719
"ENSMUSG00000029535.4","Triap1",-1.52854560058797,-3.75487640468076,0.00360029401788211,0.0173057724164691,-1.57749286595566,"ENSMUSG00000029535",1088,"protein_coding",69076,1.30115991068003
"ENSMUSG00000007867.8","Ift43",-2.06798842005662,-3.75325233683321,0.00361005116935297,0.0173396292688312,-1.5974481397427,"ENSMUSG00000007867",775,"protein_coding",76411,1.12138226148715
"ENSMUSG00000026620.11","Mark1",-0.399924359900976,-3.75320777719232,0.00361031926441495,0.0173396292688312,-2.40850577381519,"ENSMUSG00000026620",4356,"protein_coding",226778,6.99768473188224
"ENSMUSG00000021413.8","Prpf4b",0.677834560406713,3.75276508935503,0.00361298384116307,0.0173396292688312,-2.41542943950865,"ENSMUSG00000021413",4465,"protein_coding",19134,6.9763343931151
"ENSMUSG00000054196.6","Cthrc1",-0.783375108392606,-3.75227626205748,0.00361592851308875,0.0173396292688312,-1.72034629947954,"ENSMUSG00000054196",1480,"protein_coding",68588,3.0312106167253
"ENSMUSG00000021057.15","Akap5",-0.519259879623348,-3.75217390528406,0.00361654542149831,0.0173396292688312,-2.51845518969652,"ENSMUSG00000021057",6824,"protein_coding",238276,7.72758774655262
"ENSMUSG00000042078.14","Svop",-0.451165968874443,-3.7510917283964,0.003623074449738,0.0173396292688312,-2.29026162188912,"ENSMUSG00000042078",4556,"protein_coding",68666,6.28364388518346
"ENSMUSG00000097392.2","D930016D06Rik",1.03402222690176,3.7510430584897,0.00362336837482569,0.0173396292688312,-1.77168678265794,"ENSMUSG00000097392",4938,"lincRNA",NA,3.3886003501431
"ENSMUSG00000028127.10","Abcd3",-0.765245173219489,-3.75033788121319,0.00362762983475992,0.0173396292688312,-2.27747511220899,"ENSMUSG00000028127",6593,"protein_coding",19299,6.17926282175715
"ENSMUSG00000020140.15","Lgr5",-1.76204332175718,-3.75033599744096,0.00362764122557435,0.0173396292688312,-1.71452778177027,"ENSMUSG00000020140",10264,"protein_coding",14160,2.97892192005093
"ENSMUSG00000065893.1","n-R5s151",-3.96701653563161,-3.74960529071996,0.00363206247940571,0.0173396292688312,-2.43087413368221,"ENSMUSG00000065893",119,"rRNA",NA,-2.59959213311884
"ENSMUSG00000085135.7","Gm13713",1.94198908482314,3.74937980399736,0.00363342795346452,0.0173396292688312,-1.66096880384155,"ENSMUSG00000085135",902,"antisense",NA,-0.159715384598714
"ENSMUSG00000027198.16","Ext2",-0.67747136900403,-3.7487264128072,0.00363738769481731,0.0173396292688312,-2.11054263816803,"ENSMUSG00000027198",7328,"protein_coding",14043,5.18646740648159
"ENSMUSG00000092083.4","Kcnb2",0.520216478190082,3.74839999969336,0.00363936753526276,0.0173396292688312,-2.27776724888343,"ENSMUSG00000092083",15165,"protein_coding",98741,6.12276324438553
"ENSMUSG00000065954.11","Tacc1",0.478945914889743,3.74720752834269,0.00364660993947692,0.0173396292688312,-2.53308021863272,"ENSMUSG00000065954",11920,"protein_coding",320165,7.63862488258433
"ENSMUSG00000074797.11","Itpa",-1.02160315705778,-3.7471343945677,0.00364705460091212,0.0173396292688312,-1.81622300170482,"ENSMUSG00000074797",1963,"protein_coding",16434,3.58216914522351
"ENSMUSG00000026127.13","Imp4",1.13286534734187,3.7467931785971,0.00364912997751625,0.0173396292688312,-1.7323709628609,"ENSMUSG00000026127",8553,"protein_coding",27993,3.05801850778509
"ENSMUSG00000104132.1","Gm36952",1.75420220012766,3.74676827696695,0.00364928148471089,0.0173396292688312,-1.59429626932257,"ENSMUSG00000104132",3625,"TEC",NA,1.06032594393536
"ENSMUSG00000103713.1","Gm2136",-1.06665558687122,-3.74651617439352,0.00365081570283916,0.0173396292688312,-1.85900095456054,"ENSMUSG00000103713",2577,"TEC",NA,3.76442862555637
"ENSMUSG00000032398.6","Snapc5",1.11720708428168,3.74632416515794,0.00365198466175988,0.0173396292688312,-1.68906347960507,"ENSMUSG00000032398",757,"protein_coding",330959,2.75553094926619
"ENSMUSG00000108042.1","B130021K23Rik",2.34556262569979,3.74627446559822,0.00365228729785541,0.0173396292688312,-1.68511981415744,"ENSMUSG00000108042",2593,"TEC",NA,-0.656934567044834
"ENSMUSG00000034259.7","Exosc4",-1.25944625215912,-3.74533981854504,0.00365798351706244,0.0173396292688312,-1.62980542033756,"ENSMUSG00000034259",1945,"protein_coding",109075,2.27005670241339
"ENSMUSG00000020687.13","Cdc27",-0.368668397710387,-3.74501627935844,0.00365995748407576,0.0173396292688312,-2.35930392344812,"ENSMUSG00000020687",6248,"protein_coding",217232,6.61976958911501
"ENSMUSG00000066621.12","Tecpr1",0.682827407225095,3.744156004117,0.00366521156123633,0.0173396292688312,-2.32340330693087,"ENSMUSG00000066621",12772,"protein_coding",70381,6.31726559007764
"ENSMUSG00000107021.1","Gm42853",2.63558596390284,3.74260552554677,0.00367470083845606,0.0173396292688312,-1.66762435495163,"ENSMUSG00000107021",1387,"TEC",NA,-0.359666455103665
"ENSMUSG00000020671.8","Rab10",-0.997818335319052,-3.7425344017007,0.00367513674504116,0.0173396292688312,-2.42494941409925,"ENSMUSG00000020671",3511,"protein_coding",19325,7.01390377207107
"ENSMUSG00000038473.14","Nos1ap",0.40252167902805,3.74231652110678,0.00367647243492994,0.0173396292688312,-2.38553981442728,"ENSMUSG00000038473",7249,"protein_coding",70729,6.66039728169793
"ENSMUSG00000031885.14","Cbfb",-1.27533686617085,-3.74176005504591,0.00367988607352757,0.0173396292688312,-1.89592215400735,"ENSMUSG00000031885",3480,"protein_coding",12400,3.96072795583276
"ENSMUSG00000021111.15","Papola",-0.469231295418354,-3.74172890931386,0.00368007723430423,0.0173396292688312,-2.37176837601897,"ENSMUSG00000021111",6595,"protein_coding",18789,6.66111558556015
"ENSMUSG00000003863.18","Ppfia3",0.724743883482957,3.74161801440221,0.00368075794940058,0.0173396292688312,-2.47466817841892,"ENSMUSG00000003863",7899,"protein_coding",76787,7.12510614834048
"ENSMUSG00000053965.10","Pde5a",-0.561317778194009,-3.74123918586975,0.00368308433110446,0.0173396292688312,-2.32216580623415,"ENSMUSG00000053965",9831,"protein_coding",242202,6.364620532457
"ENSMUSG00000102302.1","Gm38190",1.72376255328921,3.74112133422037,0.00368380836866223,0.0173396292688312,-1.59947626198133,"ENSMUSG00000102302",4755,"sense_intronic",NA,1.64697255411645
"ENSMUSG00000054863.8","Fam19a5",-0.782448051363246,-3.74064767603514,0.00368671984568313,0.0173396292688312,-2.20190301380864,"ENSMUSG00000054863",2575,"protein_coding",106014,5.63518811394804
"ENSMUSG00000046378.11","Asphd1",-0.813767888353459,-3.7406073330977,0.00368696793582081,0.0173396292688312,-1.81826865788124,"ENSMUSG00000046378",1672,"protein_coding",233879,3.51466786702386
"ENSMUSG00000033386.10","Frrs1",2.12163613321102,3.74035461815339,0.00368852240937095,0.0173396292688312,-1.61293578269372,"ENSMUSG00000033386",7260,"protein_coding",20321,0.768390455611257
"ENSMUSG00000099996.1","Gm29065",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000099996",487,"lincRNA",NA,-3.43984129136562
"ENSMUSG00000105249.1","Gm44458",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000105249",143,"miRNA",NA,-3.43984129136562
"ENSMUSG00000096172.1","Gm22992",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000096172",121,"miRNA",NA,-3.43984129136562
"ENSMUSG00000080594.1","Mir669h",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000080594",125,"miRNA",NA,-3.43984129136562
"ENSMUSG00000064596.1","Gm22298",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000064596",133,"snoRNA",NA,-3.43984129136562
"ENSMUSG00000086559.1","Gm14426",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000086559",249,"lincRNA",NA,-3.43984129136562
"ENSMUSG00000088606.1","Mir1951",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000088606",89,"miRNA",NA,-3.43984129136562
"ENSMUSG00000083341.1","Gm14238",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000083341",323,"processed_pseudogene",NA,-3.43984129136562
"ENSMUSG00000088637.1","Gm22316",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000088637",216,"misc_RNA",NA,-3.43984129136562
"ENSMUSG00000106176.1","Gm43730",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000106176",372,"processed_pseudogene",NA,-3.43984129136562
"ENSMUSG00000063001.10","Gm9701",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000063001",427,"processed_pseudogene",NA,-3.43984129136562
"ENSMUSG00000088360.1","Gm23500",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000088360",98,"snRNA",NA,-3.43984129136562
"ENSMUSG00000083985.3","Gm12468",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000083985",404,"processed_pseudogene",NA,-3.43984129136562
"ENSMUSG00000082699.1","Gm12736",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000082699",236,"processed_pseudogene",NA,-3.43984129136562
"ENSMUSG00000094849.1","Vmn2r-ps18",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000094849",380,"unprocessed_pseudogene",NA,-3.43984129136562
"ENSMUSG00000082599.3","Gm13141",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000082599",456,"processed_pseudogene",NA,-3.43984129136562
"ENSMUSG00000099301.1","Mir3473e",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000099301",110,"miRNA",NA,-3.43984129136562
"ENSMUSG00000077316.1","n-R5s171",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000077316",79,"rRNA",NA,-3.43984129136562
"ENSMUSG00000093771.1","AU023070",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000093771",387,"lincRNA",NA,-3.43984129136562
"ENSMUSG00000077354.1","Gm26286",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000077354",134,"snoRNA",NA,-3.43984129136562
"ENSMUSG00000095531.1","Gm25284",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000095531",141,"snRNA",NA,-3.43984129136562
"ENSMUSG00000082118.1","Gm13862",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000082118",197,"processed_pseudogene",NA,-3.43984129136562
"ENSMUSG00000064900.1","Gm25402",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000064900",131,"snoRNA",NA,-3.43984129136562
"ENSMUSG00000101651.1","Gm28402",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000101651",373,"antisense",NA,-3.43984129136562
"ENSMUSG00000107627.1","Gm19244",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000107627",253,"processed_pseudogene",NA,-3.43984129136562
"ENSMUSG00000076576.2","Igkv6-32",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000076576",366,"IG_V_gene",NA,-3.43984129136562
"ENSMUSG00000108012.1","Gm44012",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000108012",424,"antisense",NA,-3.43984129136562
"ENSMUSG00000108183.1","Gm44227",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000108183",241,"processed_pseudogene",NA,-3.43984129136562
"ENSMUSG00000065721.1","Gm26168",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000065721",112,"misc_RNA",NA,-3.43984129136562
"ENSMUSG00000064745.1","Gm24708",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000064745",103,"snRNA",NA,-3.43984129136562
"ENSMUSG00000109059.1","Gm9354",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000109059",468,"processed_pseudogene",NA,-3.43984129136562
"ENSMUSG00000077615.1","Gm25499",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000077615",69,"snoRNA",NA,-3.43984129136562
"ENSMUSG00000096046.1","Gm24969",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000096046",79,"snoRNA",NA,-3.43984129136562
"ENSMUSG00000094508.1","Gm26230",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000094508",79,"snoRNA",NA,-3.43984129136562
"ENSMUSG00000094059.1","Gm23471",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000094059",79,"snoRNA",NA,-3.43984129136562
"ENSMUSG00000096076.1","Gm23962",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000096076",80,"miRNA",NA,-3.43984129136562
"ENSMUSG00000092921.1","Mir344b",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000092921",63,"miRNA",NA,-3.43984129136562
"ENSMUSG00000082780.2","Rps11-ps5",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000082780",472,"processed_pseudogene",NA,-3.43984129136562
"ENSMUSG00000109067.1","Gm44784",-3.65627039397526,-3.74032571566943,0.00368870023472925,0.0173396292688312,-2.53878183167919,"ENSMUSG00000109067",460,"lincRNA",NA,-3.43984129136562
