"Direction","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"-1","GO:0006171","cAMP biosynthetic process","7/261","80/13584",0.000858242283369872,0.0218310873257193,0.0187439203683345,"Abca1/Gpr176/Adcy2/Adcyap1r1/Gnal/Akap5/Crhr2",7,"BP"
"-1","GO:0030799","regulation of cyclic nucleotide metabolic process","8/261","104/13584",0.000876523062629078,0.0221102942548185,0.018983644224835,"Gucy1a3/Abca1/Gpr176/Adcy2/Adcyap1r1/Gnal/Akap5/Crhr2",8,"BP"
"-1","GO:2000147","positive regulation of cell motility","17/261","373/13584",0.000896386058549045,0.0224244677622145,0.0192533899831021,"Tac1/Ntrk3/Erbb4/Arhgap5/Ets1/Furin/Spry2/Tgfbr2/Creb3/Jun/Pak3/Rhob/Lamb1/App/Cxcr4/Ripor2/Mapk3",17,"BP"
"-1","GO:0035249","synaptic transmission, glutamatergic","7/261","81/13584",0.000924309116617684,0.022933472918047,0.0196904159527961,"Gria4/Ntrk2/Syt1/Tnr/Clstn3/Shc3/Mef2c",7,"BP"
"1","GO:0017171","serine hydrolase activity","7/158","89/13545",7.95561305242184e-05,0.023386396969713,0.0208553730561007,"Reln/Corin/Htra1/Ache/Dpp10/Pcsk1/Scpep1",7,"MF"
"1","GO:0005267","potassium channel activity","7/158","98/13545",0.000146356389135214,0.023386396969713,0.0208553730561007,"Kcnip3/Kcnh7/Kcna4/Snap25/Kcnj4/Kcnip2/Kcnj6",7,"MF"
"1","GO:0005249","voltage-gated potassium channel activity","6/158","73/13545",0.000204682894019109,0.023386396969713,0.0208553730561007,"Kcnh7/Kcna4/Snap25/Kcnj4/Kcnip2/Kcnj6",6,"MF"
"1","GO:0001786","phosphatidylserine binding","4/158","31/13545",0.000438735090427899,0.023386396969713,0.0208553730561007,"Rasgrp1/Syt6/Asap1/Hmgb1",4,"MF"
"1","GO:0005244","voltage-gated ion channel activity","8/158","154/13545",0.00044427857953946,0.023386396969713,0.0208553730561007,"Kcnip3/Clic4/Kcnh7/Kcna4/Snap25/Kcnj4/Kcnip2/Kcnj6",8,"MF"
"1","GO:0022832","voltage-gated channel activity","8/158","154/13545",0.00044427857953946,0.023386396969713,0.0208553730561007,"Kcnip3/Clic4/Kcnh7/Kcna4/Snap25/Kcnj4/Kcnip2/Kcnj6",8,"MF"
"1","GO:0008236","serine-type peptidase activity","6/158","85/13545",0.000468865734552147,0.023386396969713,0.0208553730561007,"Reln/Corin/Htra1/Dpp10/Pcsk1/Scpep1",6,"MF"
"1","GO:0015079","potassium ion transmembrane transporter activity","7/158","122/13545",0.000561476412424689,0.023386396969713,0.0208553730561007,"Kcnip3/Kcnh7/Kcna4/Snap25/Kcnj4/Kcnip2/Kcnj6",7,"MF"
"1","GO:0048306","calcium-dependent protein binding","5/158","58/13545",0.000564283036802726,0.023386396969713,0.0208553730561007,"Syt6/Kcnip3/Cplx2/Snap25/Stmn2",5,"MF"
"-1","GO:0035637","multicellular organismal signaling","8/261","106/13584",0.000993122737158758,0.0243538900294493,0.0209099697399581,"Gria1/Tnr/Cacng2/Cartpt/Cacng8/Scn3b/Kcnmb2/Dpp6",8,"BP"
"-1","GO:1905954","positive regulation of lipid localization","6/261","60/13584",0.000997648616997595,0.0243538900294493,0.0209099697399581,"Tac1/Spp1/Abca1/Lpl/Vstm2a/Lrp1",6,"BP"
"-1","GO:1904062","regulation of cation transmembrane transport","13/261","248/13584",0.00103141151799451,0.0247944481056856,0.0212882278347287,"Rasgrf2/Kcnc1/Ubash3b/Cacng2/Kcnc2/Hap1/Nos1ap/Cacng8/Scn3b/Selenon/Dpp6/Neto1/Mef2c",13,"BP"
"-1","GO:0018119","peptidyl-cysteine S-nitrosylation","3/261","11/13584",0.00103207811738235,0.0247944481056856,0.0212882278347287,"Oxr1/Nos1ap/Ace",3,"BP"
"-1","GO:0010469","regulation of receptor activity","8/261","107/13584",0.0010559053421074,0.024970511488743,0.0214393938294669,"Rasgrf2/Cacng2/Hap1/Cacng8/App/Selenon/Neto1/Mef2c",8,"BP"
"-1","GO:0048675","axon extension","8/261","107/13584",0.0010559053421074,0.024970511488743,0.0214393938294669,"Ntrk3/Tnr/Myo5b/Plxna4/Slit1/L1cam/Slc9a6/Dpysl2",8,"BP"
"-1","GO:0008217","regulation of blood pressure","9/261","133/13584",0.00106577207945334,0.0249832537357138,0.0214503341760914,"Tac1/Gucy1a3/Cartpt/Abat/Ptgs1/Crhr2/Agtr1a/Ace/Adra1d",9,"BP"
"-1","GO:1903793","positive regulation of anion transport","5/261","41/13584",0.00107295110196326,0.0249832537357138,0.0214503341760914,"Slc6a1/Abat/Grin2b/Dpysl2/Htr2c",5,"BP"
"1","GO:0007409","axonogenesis","14/156","371/13584",9.54757341118627e-05,0.0251825382073745,0.0232032633835286,"Bdnf/Reln/Nr4a3/Adcy1/Eif4g2/Enah/Ache/Nrg1/Sema7a/Nrn1/Dscam/Ifrd1/Adarb1/Nefh",14,"BP"
"1","GO:0045576","mast cell activation","5/156","41/13584",0.000100551394794308,0.0251825382073745,0.0232032633835286,"Rasgrp1/Cnr1/Nr4a3/Cplx2/Stxbp2",5,"BP"
"-1","GO:0035254","glutamate receptor binding","6/261","56/13545",0.000700072032071871,0.0256026343157713,0.0224759968191495,"Myo5b/Cacng2/Grin2b/Akap5/Dlg2/Neto1",6,"MF"
"-1","GO:0007423","sensory organ development","18/261","415/13584",0.00112271691129671,0.0257695965237614,0.0221254790454912,"Calb1/Ntrk3/Dchs1/Ntrk2/Bcl2l11/Zeb2/Rbp4/Grin2b/Spry2/Gpm6a/Whrn/Tgfbr2/Frzb/Bcr/Lrig1/Jun/Ripor2/Mapk3",18,"BP"
"-1","GO:0009187","cyclic nucleotide metabolic process","9/261","134/13584",0.00112374851045144,0.0257695965237614,0.0221254790454912,"Gucy1a3/Abca1/Gpr176/Adcy2/Adcyap1r1/Gnal/Akap5/Crhr2/Htr2c",9,"BP"
"-1","GO:0034713","type I transforming growth factor beta receptor binding","3/261","10/13545",0.000767754476055631,0.0259509744968349,0.0227817971014567,"Tgfb3/Tgfbr2/Snx6",3,"MF"
"-1","GO:0008324","cation transmembrane transporter activity","20/261","471/13545",0.000810967953026092,0.0259509744968349,0.0227817971014567,"Trpc6/Slc6a1/Gria4/Gria1/Slc24a3/Kcnc1/Cacng2/Kcnc2/Slc2a13/Slc9a6/Grin2b/Gpm6a/Atp1a3/Cacng8/Scn3b/Slc4a8/Kcnmb2/Atp13a3/Gria3/Kcnk2",20,"MF"
"1","GO:0048018","receptor ligand activity","9/158","206/13545",0.000695770124972821,0.0259522256614862,0.0231435115254117,"Pnoc/Sfrp2/Bdnf/Pdyn/Adcyap1/Nrg1/Gdf10/Hmgb1/Ptn",9,"MF"
"1","GO:0005242","inward rectifier potassium channel activity","3/158","16/13545",0.00078002161323492,0.0264498237942387,0.0235872564384914,"Kcnh7/Kcnj4/Kcnj6",3,"MF"
"-1","GO:0030516","regulation of axon extension","7/261","85/13584",0.00122965347489974,0.0279861734475301,0.024028606486169,"Ntrk3/Tnr/Myo5b/Plxna4/Slit1/L1cam/Dpysl2",7,"BP"
"-1","GO:0050920","regulation of chemotaxis","9/261","136/13584",0.00124735911876107,0.0281772839738042,0.024192691784926,"Ntrk3/Robo1/Plxna4/Slit1/Creb3/Tubb2b/Cxcr4/Ripor2/Mapk3",9,"BP"
"-1","GO:0032101","regulation of response to external stimulus","20/261","490/13584",0.00126712517729312,0.028411762308639,0.0243940121850815,"Tac1/Ntrk3/Robo1/Dusp10/Tnr/Ubash3b/Plxna4/Cartpt/Abat/Ets1/Slit1/Syt11/Creb3/Bcr/Tubb2b/Cxcr4/Ace/Ripor2/Mapk3/Ufd1",20,"BP"
"-1","GO:0008344","adult locomotory behavior","7/261","86/13584",0.001317097348103,0.029315100534616,0.0251696079912252,"Chl1/Oprd1/Oxr1/Atp1a3/Efnb3/App/Sez6l2",7,"BP"
"-1","GO:0051932","synaptic transmission, GABAergic","5/261","43/13584",0.00133589318558101,0.0295164136697352,0.0253424531325357,"Tac1/Erbb4/Slc6a1/Hap1/Clstn3",5,"BP"
"-1","GO:0017014","protein nitrosylation","3/261","12/13584",0.00135664142055324,0.0297576346377873,0.0255495626799843,"Oxr1/Nos1ap/Ace",3,"BP"
"1","GO:0016358","dendrite development","11/156","248/13584",0.000136338380137396,0.0307306708829691,0.0283153288432718,"Bdnf/Reln/Mapk6/Eif4g2/Ache/Nrg1/Map6/Fat3/Asap1/Dscam/Zfp365",11,"BP"
"-1","GO:0018198","peptidyl-cysteine modification","4/261","26/13584",0.00142696338594536,0.0310749508579612,0.0266805952283157,"Rab3b/Oxr1/Nos1ap/Ace",4,"BP"
"1","GO:0048667","cell morphogenesis involved in neuron differentiation","16/156","494/13584",0.000178872503161865,0.0313370645051229,0.0288740616768353,"Bdnf/Reln/Nr4a3/Adcy1/Eif4g2/Enah/Ache/Nrg1/Sema7a/Map6/Nrn1/Dscam/Ifrd1/Zfp365/Adarb1/Nefh",16,"BP"
"1","GO:0071804","cellular potassium ion transport","8/156","137/13584",0.000180737284191037,0.0313370645051229,0.0288740616768353,"Kcnip3/Dpp10/Neto2/Kcnh7/Kcna4/Kcnj4/Kcnip2/Kcnj6",8,"BP"
"1","GO:0071805","potassium ion transmembrane transport","8/156","137/13584",0.000180737284191037,0.0313370645051229,0.0288740616768353,"Kcnip3/Dpp10/Neto2/Kcnh7/Kcna4/Kcnj4/Kcnip2/Kcnj6",8,"BP"
"-1","GO:0044057","regulation of system process","17/261","390/13584",0.00145410022802205,0.0314397242158768,0.0269937854359883,"Tac1/Gucy1a3/Tnr/Cartpt/Abat/Oprd1/Ptgs1/Crhr2/Camk2g/Agtr1a/Scn3b/Selenon/Ace/Adra1d/Htr2c/Eif2ak3/Mef2c",17,"BP"
"-1","GO:0090066","regulation of anatomical structure size","18/261","425/13584",0.00146564533580987,0.0314645988049396,0.0270151424719266,"Ntrk3/Rab3b/Gucy1a3/Tnr/Myo5b/Plxna4/Arhgap5/Slit1/Ptgs1/L1cam/Iqgap2/Cit/Agtr1a/Dpysl2/Pak3/Ace/Adra1d/Htr2c",18,"BP"
"-1","GO:0030814","regulation of cAMP metabolic process","7/261","88/13584",0.00150653166798208,0.0321145870350828,0.0275732148869367,"Abca1/Gpr176/Adcy2/Adcyap1r1/Gnal/Akap5/Crhr2",7,"BP"
"-1","GO:0098589","membrane region","15/266","358/13738",0.00424982339543913,0.0333611136541971,0.0260581276615083,"Erbb4/Abca1/Tnr/Oprd1/Furin/L1cam/Adcy2/Adcyap1r1/Dcc/Nos1ap/Tgfbr2/Ap2b1/App/Lrp1/Mapk3",15,"CC"
"-1","GO:0031345","negative regulation of cell projection organization","10/261","169/13584",0.00159019996463763,0.0336610859647419,0.028901021072435,"Trpc6/Lgals1/Tnr/Slit1/Cit/Grin2b/Spry2/Efnb3/Map4/Lrp1",10,"BP"
"-1","GO:0018209","peptidyl-serine modification","13/261","261/13584",0.00163488645691531,0.0340756296353413,0.0292569434978727,"Ntrk3/Camk1g/Ntrk2/Oprd1/Mast2/Spry2/Camk2g/Spock2/Tgfbr2/App/Galnt16/Mapk3/Eif2ak3",13,"BP"
"-1","GO:0050433","regulation of catecholamine secretion","5/261","45/13584",0.00164355531111986,0.0340756296353413,0.0292569434978727,"Syt1/Cartpt/Abat/Ptgs1/Crhr2",5,"BP"
"-1","GO:0060038","cardiac muscle cell proliferation","5/261","45/13584",0.00164355531111986,0.0340756296353413,0.0292569434978727,"Erbb4/Rbp4/Tgfbr2/Mef2c/Kcnk2",5,"BP"
"1","GO:0008076","voltage-gated potassium channel complex","5/156","74/13738",0.0015186429569593,0.0341694665315842,0.0290940019122729,"Kcnip3/Dpp10/Kcna4/Snap25/Kcnip2",5,"CC"
"1","GO:0005184","neuropeptide hormone activity","3/158","18/13545",0.00111731002593698,0.0347297199728744,0.0309710498417618,"Pnoc/Pdyn/Adcyap1",3,"MF"
"-1","GO:0045981","positive regulation of nucleotide metabolic process","7/261","90/13584",0.001716565012469,0.0351083938698896,0.0301436629856754,"Gucy1a3/Abca1/Adcy2/Adcyap1r1/Gnal/Akap5/Crhr2",7,"BP"
"-1","GO:1900544","positive regulation of purine nucleotide metabolic process","7/261","90/13584",0.001716565012469,0.0351083938698896,0.0301436629856754,"Gucy1a3/Abca1/Adcy2/Adcyap1r1/Gnal/Akap5/Crhr2",7,"BP"
"-1","GO:0060044","negative regulation of cardiac muscle cell proliferation","3/261","13/13584",0.00173871355303928,0.0353227243291939,0.0303276846517413,"Rbp4/Tgfbr2/Kcnk2",3,"BP"
"-1","GO:0007204","positive regulation of cytosolic calcium ion concentration","11/261","201/13584",0.00176452121653008,0.0356080381495771,0.0305726518148265,"Tac1/Trpc6/Ubash3b/Hap1/Adcyap1r1/Grin2b/Akap5/Agtr1a/Selenon/Adra1d/Htr2c",11,"BP"
"-1","GO:0045121","membrane raft","13/266","294/13738",0.00486746860419745,0.0363901224218572,0.0284240647814037,"Erbb4/Abca1/Tnr/Oprd1/Furin/L1cam/Adcy2/Adcyap1r1/Dcc/Nos1ap/Tgfbr2/App/Mapk3",13,"CC"
"-1","GO:0098857","membrane microdomain","13/266","294/13738",0.00486746860419745,0.0363901224218572,0.0284240647814037,"Erbb4/Abca1/Tnr/Oprd1/Furin/L1cam/Adcy2/Adcyap1r1/Dcc/Nos1ap/Tgfbr2/App/Mapk3",13,"CC"
"-1","GO:0042471","ear morphogenesis","7/261","91/13584",0.00182976818823793,0.0366801874556042,0.0314931868717983,"Spry2/Whrn/Frzb/Bcr/Lrig1/Ripor2/Mapk3",7,"BP"
"1","GO:0043204","perikaryon","6/156","113/13738",0.00181242875420374,0.0370724063359855,0.0315657448100555,"Bdnf/Reln/Anxa5/Pde11a/Mapk9/Nefh",6,"CC"
"-1","GO:0008066","glutamate receptor activity","4/261","25/13545",0.00123879510514219,0.0373095937548706,0.0327532823464839,"Gria4/Gria1/Grin2b/Gria3",4,"MF"
"1","GO:0048791","calcium ion-regulated exocytosis of neurotransmitter","4/156","27/13584",0.000239056062858352,0.0384880261201947,0.035462978347333,"Syt6/Rph3a/Rims1/Snap25",4,"BP"
"-1","GO:0098660","inorganic ion transmembrane transport","19/261","472/13584",0.00195355253838012,0.0389039706162936,0.0334025015045742,"Trpc6/Slc24a3/Kcnc1/Ubash3b/Cacng2/Kcnc2/Hap1/Slc9a6/Grin2b/Nos1ap/Atp1a3/Cacng8/Scn3b/Kcnmb2/Selenon/Dpp6/Neto1/Htr2c/Kcnk2",19,"BP"
"1","GO:0043266","regulation of potassium ion transport","6/156","80/13584",0.000310819456069483,0.0391075316744163,0.036033792552946,"Kcnip3/Atf4/Adcyap1/Dpp10/Neto2/Kcnip2",6,"BP"
"1","GO:1990138","neuron projection extension","8/156","149/13584",0.000320577624408814,0.0391075316744163,0.036033792552946,"Bdnf/Eif4g2/Nrg1/Rims1/Sema7a/Nrn1/Dscam/Ifrd1",8,"BP"
"1","GO:0010770","positive regulation of cell morphogenesis involved in differentiation","8/156","151/13584",0.000350758008370465,0.0391075316744163,0.036033792552946,"Bdnf/Reln/Eif4g2/Ache/Nrg1/Sema7a/Dscam/Mapk9",8,"BP"
"1","GO:0016049","cell growth","14/156","422/13584",0.000361302882807983,0.0391075316744163,0.036033792552946,"Gng4/Sfrp2/Bdnf/Htra1/Eif4g2/Ndnf/Serpine2/Nrg1/Rims1/Sema7a/Nrn1/Dscam/Ifrd1/Wt1",14,"BP"
"1","GO:0032418","lysosome localization","5/156","54/13584",0.000376378859967526,0.0391075316744163,0.036033792552946,"Rasgrp1/Nr4a3/Cplx2/Map6/Stxbp2",5,"BP"
"1","GO:0050772","positive regulation of axonogenesis","6/156","83/13584",0.000379546126547308,0.0391075316744163,0.036033792552946,"Bdnf/Eif4g2/Ache/Nrg1/Sema7a/Dscam",6,"BP"
"1","GO:0045055","regulated exocytosis","8/156","154/13584",0.000400339836479572,0.0391075316744163,0.036033792552946,"Rasgrp1/Syt6/Rph3a/Nr4a3/Cplx2/Rims1/Snap25/Stxbp2",8,"BP"
"1","GO:0001558","regulation of cell growth","12/156","330/13584",0.000426318292485031,0.0391075316744163,0.036033792552946,"Gng4/Sfrp2/Bdnf/Htra1/Eif4g2/Serpine2/Nrg1/Rims1/Sema7a/Dscam/Ifrd1/Wt1",12,"BP"
"1","GO:0030516","regulation of axon extension","6/156","85/13584",0.000431593174177216,0.0391075316744163,0.036033792552946,"Bdnf/Eif4g2/Nrg1/Sema7a/Dscam/Ifrd1",6,"BP"
"1","GO:0002275","myeloid cell activation involved in immune response","5/156","56/13584",0.000446310575033497,0.0391075316744163,0.036033792552946,"Rasgrp1/Nr4a3/Cplx2/Stxbp2/Hmgb1",5,"BP"
"1","GO:0002279","mast cell activation involved in immune response","4/156","32/13584",0.000468457566641189,0.0391075316744163,0.036033792552946,"Rasgrp1/Nr4a3/Cplx2/Stxbp2",4,"BP"
"1","GO:0002448","mast cell mediated immunity","4/156","32/13584",0.000468457566641189,0.0391075316744163,0.036033792552946,"Rasgrp1/Nr4a3/Cplx2/Stxbp2",4,"BP"
"1","GO:0043303","mast cell degranulation","4/156","32/13584",0.000468457566641189,0.0391075316744163,0.036033792552946,"Rasgrp1/Nr4a3/Cplx2/Stxbp2",4,"BP"
"-1","GO:0006584","catecholamine metabolic process","5/261","47/13584",0.00200028363006872,0.039317263300117,0.0337573498471611,"Moxd1/Abat/Crhr2/Agtr1a/Htr2c",5,"BP"
"-1","GO:0009712","catechol-containing compound metabolic process","5/261","47/13584",0.00200028363006872,0.039317263300117,0.0337573498471611,"Moxd1/Abat/Crhr2/Agtr1a/Htr2c",5,"BP"
"-1","GO:0015844","monoamine transport","6/261","69/13584",0.00206972806529325,0.0404197861525333,0.0347039632815554,"Rab3b/Syt1/Cartpt/Abat/Ptgs1/Crhr2",6,"BP"
"1","GO:0022836","gated channel activity","9/158","229/13545",0.00146456128782851,0.0414327603111595,0.0369486447250639,"Kcnip3/Clic4/Kcnh7/Kcna4/Snap25/Chrna6/Kcnj4/Kcnip2/Kcnj6",9,"MF"
"1","GO:0030545","receptor regulator activity","9/158","231/13545",0.00155511700899794,0.0414327603111595,0.0369486447250639,"Pnoc/Sfrp2/Bdnf/Pdyn/Adcyap1/Nrg1/Gdf10/Hmgb1/Ptn",9,"MF"
"-1","GO:0006813","potassium ion transport","10/261","176/13584",0.00214727736377627,0.041515586851195,0.0356448051520875,"Slc24a3/Kcnc1/Kcnc2/Slc9a6/Akap5/Atp1a3/Kcnmb2/Dpp6/Neto1/Kcnk2",10,"BP"
"-1","GO:0046189","phenol-containing compound biosynthetic process","4/261","29/13584",0.00216698471175712,0.041515586851195,0.0356448051520875,"Moxd1/Zeb2/Crhr2/Agtr1a",4,"BP"
"-1","GO:0048011","neurotrophin TRK receptor signaling pathway","4/261","29/13584",0.00216698471175712,0.041515586851195,0.0356448051520875,"Hap1/Slc9a6/Spry2/Cyfip2",4,"BP"
"-1","GO:0050432","catecholamine secretion","5/261","48/13584",0.00219842431628346,0.0418530214175474,0.0359345225879104,"Syt1/Cartpt/Abat/Ptgs1/Crhr2",5,"BP"
"-1","GO:0018958","phenol-containing compound metabolic process","6/261","70/13584",0.00222804562672529,0.0421518382006091,0.0361910832393733,"Moxd1/Zeb2/Abat/Crhr2/Agtr1a/Htr2c",6,"BP"
"1","GO:0034705","potassium channel complex","5/156","81/13738",0.0022670798787627,0.0425077477268007,0.0361937313977905,"Kcnip3/Dpp10/Kcna4/Snap25/Kcnip2",5,"CC"
"1","GO:0022843","voltage-gated cation channel activity","6/158","110/13545",0.00180941954630241,0.0449942327180532,0.04012467204432,"Kcnh7/Kcna4/Snap25/Kcnj4/Kcnip2/Kcnj6",6,"MF"
"-1","GO:0070372","regulation of ERK1 and ERK2 cascade","11/261","209/13584",0.00239687543019374,0.0450642355726487,0.0386916341101559,"Spry4/Erbb4/Dusp10/Timp3/L1cam/Dcc/Spry2/Crhr2/Jun/Mapk3/Htr2c",11,"BP"
"-1","GO:0031281","positive regulation of cyclase activity","4/261","30/13584",0.00246308646537191,0.0459109919573986,0.0394186493985072,"Adcy2/Gnal/Akap5/Mapk3",4,"BP"
"-1","GO:0071363","cellular response to growth factor stimulus","18/261","446/13584",0.0024819279781728,0.0459109919573986,0.0394186493985072,"Tac1/Erbb4/Robo1/Vwc2/Tgfb3/Furin/Hap1/Slc9a6/Spry2/Vstm2a/Tgfbr2/Snx6/Zcchc12/Tcf4/Jun/Cyfip2/Mapk3/Mef2c",18,"BP"
"-1","GO:0048562","embryonic organ morphogenesis","11/261","210/13584",0.00248741416617554,0.0459109919573986,0.0394186493985072,"Rbp4/Tgfb3/Spry2/Whrn/Tgfbr2/Frzb/Bcr/Lrig1/Ripor2/Mapk3/Mef2c",11,"BP"
"-1","GO:0048813","dendrite morphogenesis","9/261","151/13584",0.00256554137986577,0.0470660227688102,0.0404103455622876,"Trpc6/Robo1/Myo5b/Cit/Adgrb3/Akap5/Tmem106b/Pak3/Ptprd",9,"BP"
"1","GO:0015672","monovalent inorganic cation transport","12/156","342/13584",0.00058590995992854,0.0471657517742474,0.0434586598097372,"Kcnip3/Atf4/Serpine2/Adcyap1/Dpp10/Neto2/Sik1/Kcnh7/Kcna4/Kcnj4/Kcnip2/Kcnj6",12,"BP"
"1","GO:0017075","syntaxin-1 binding","3/158","22/13545",0.00203778492281763,0.047505861013186,0.0423644760269981,"Cplx2/Snap25/Stxbp2",3,"MF"
"-1","GO:0032230","positive regulation of synaptic transmission, GABAergic","3/261","15/13584",0.0026886251760597,0.0478733435760747,0.0411035019175937,"Tac1/Erbb4/Hap1",3,"BP"
"-1","GO:0033604","negative regulation of catecholamine secretion","3/261","15/13584",0.0026886251760597,0.0478733435760747,0.0411035019175937,"Abat/Ptgs1/Crhr2",3,"BP"
"-1","GO:0034104","negative regulation of tissue remodeling","3/261","15/13584",0.0026886251760597,0.0478733435760747,0.0411035019175937,"Ubash3b/Cartpt/Bcr",3,"BP"
"-1","GO:0035235","ionotropic glutamate receptor signaling pathway","3/261","15/13584",0.0026886251760597,0.0478733435760747,0.0411035019175937,"Grin2b/Atp1a3/App",3,"BP"
"-1","GO:0051386","regulation of neurotrophin TRK receptor signaling pathway","3/261","15/13584",0.0026886251760597,0.0478733435760747,0.0411035019175937,"Slc9a6/Spry2/Cyfip2",3,"BP"
"-1","GO:0042472","inner ear morphogenesis","6/261","73/13584",0.00275803050078738,0.048821978513938,0.0419179889593355,"Spry2/Whrn/Frzb/Bcr/Lrig1/Ripor2",6,"BP"
"-1","GO:0008528","G-protein coupled peptide receptor activity","6/261","67/13545",0.00180458887782763,0.049328990961628,0.0433048502068568,"Gpr83/Oprd1/Grpr/Nmbr/Agtr1a/Cxcr4",6,"MF"
"-1","GO:0005216","ion channel activity","14/261","296/13545",0.00183056802396666,0.049328990961628,0.0433048502068568,"Trpc6/Gria4/Gria1/Slc24a3/Kcnc1/Cacng2/Kcnc2/Grin2b/Gpm6a/Cacng8/Scn3b/Kcnmb2/Gria3/Kcnk2",14,"MF"
