"Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"Input","BP","GO:0097201","negative regulation of transcription from RNA polymerase II promoter in response to stress","1/397","12/13697",0.297491276927402,0.552238732710502,0.441809043758746,"Tmbim6",1
"Input","BP","GO:0098703","calcium ion import across plasma membrane","1/397","12/13697",0.297491276927402,0.552238732710502,0.441809043758746,"Prnp",1
"Input","BP","GO:0099639","neurotransmitter receptor transport, endosome to plasma membrane","1/397","12/13697",0.297491276927402,0.552238732710502,0.441809043758746,"Grasp",1
"Input","BP","GO:1900244","positive regulation of synaptic vesicle endocytosis","1/397","12/13697",0.297491276927402,0.552238732710502,0.441809043758746,"Nlgn1",1
"Input","BP","GO:1902656","calcium ion import into cytosol","1/397","12/13697",0.297491276927402,0.552238732710502,0.441809043758746,"Prnp",1
"Input","BP","GO:1902857","positive regulation of non-motile cilium assembly","1/397","12/13697",0.297491276927402,0.552238732710502,0.441809043758746,"Sept7",1
"Input","BP","GO:1905214","regulation of RNA binding","1/397","12/13697",0.297491276927402,0.552238732710502,0.441809043758746,"Nucks1",1
"Input","BP","GO:2000009","negative regulation of protein localization to cell surface","1/397","12/13697",0.297491276927402,0.552238732710502,0.441809043758746,"Gpm6b",1
"IP","BP","GO:0002792","negative regulation of peptide secretion","5/425","117/13697",0.297895961462726,0.737673938831317,0.654931356871988,"Nos1/Rab11fip5/Srcin1/Crhbp/Kalrn",5
"IP","BP","GO:0045598","regulation of fat cell differentiation","5/425","117/13697",0.297895961462726,0.737673938831317,0.654931356871988,"Dusp10/Fndc5/Ncor2/Trio/Zfp385a",5
"IP","BP","GO:0062013","positive regulation of small molecule metabolic process","5/425","117/13697",0.297895961462726,0.737673938831317,0.654931356871988,"Ppargc1a/Nos1/Adcyap1r1/Epm2aip1/Sorbs1",5
"Input","MF","GO:0004622","lysophospholipase activity","1/396","12/13615",0.298369630080667,0.533215403434483,0.420452959196866,"Enpp2",1
"Input","MF","GO:0004707","MAP kinase activity","1/396","12/13615",0.298369630080667,0.533215403434483,0.420452959196866,"Mapk4",1
"Input","MF","GO:0008484","sulfuric ester hydrolase activity","1/396","12/13615",0.298369630080667,0.533215403434483,0.420452959196866,"Ids",1
"Input","MF","GO:0015556","C4-dicarboxylate transmembrane transporter activity","1/396","12/13615",0.298369630080667,0.533215403434483,0.420452959196866,"Slc25a18",1
"Input","MF","GO:0017081","chloride channel regulator activity","1/396","12/13615",0.298369630080667,0.533215403434483,0.420452959196866,"Slc9a3r1",1
"Input","MF","GO:0017127","cholesterol transporter activity","1/396","12/13615",0.298369630080667,0.533215403434483,0.420452959196866,"Apoe",1
"Input","MF","GO:0031681","G-protein beta-subunit binding","1/396","12/13615",0.298369630080667,0.533215403434483,0.420452959196866,"Rasd2",1
"Input","MF","GO:0031748","D1 dopamine receptor binding","1/396","12/13615",0.298369630080667,0.533215403434483,0.420452959196866,"Cav2",1
"Input","MF","GO:0034713","type I transforming growth factor beta receptor binding","1/396","12/13615",0.298369630080667,0.533215403434483,0.420452959196866,"Fkbp1a",1
"Input","MF","GO:0036041","long-chain fatty acid binding","1/396","12/13615",0.298369630080667,0.533215403434483,0.420452959196866,"Snca",1
"Input","MF","GO:0046935","1-phosphatidylinositol-3-kinase regulator activity","1/396","12/13615",0.298369630080667,0.533215403434483,0.420452959196866,"Pik3r1",1
"IP","BP","GO:0003300","cardiac muscle hypertrophy","4/425","89/13697",0.298462528702295,0.737673938831317,0.654931356871988,"Pde5a/Sorbs2/Akap6/Adra1a",4
"IP","BP","GO:0006090","pyruvate metabolic process","4/425","89/13697",0.298462528702295,0.737673938831317,0.654931356871988,"Ppargc1a/Ldhb/Pkm/Ncor1",4
"Input","BP","GO:0051170","import into nucleus","6/397","156/13697",0.299025013760115,0.55459939509443,0.443697650856914,"Pkia/Ppp3ca/Sprn/Ppp3r1/Pik3r1/Apod",6
"Input","BP","GO:0000380","alternative mRNA splicing, via spliceosome","3/397","66/13697",0.299337234991428,0.55459939509443,0.443697650856914,"Celf1/Celf5/Rbfox3",3
"Input","BP","GO:0030148","sphingolipid biosynthetic process","3/397","66/13697",0.299337234991428,0.55459939509443,0.443697650856914,"B3galt1/Cers2/Samd8",3
"Input","BP","GO:1905897","regulation of response to endoplasmic reticulum stress","3/397","66/13697",0.299337234991428,0.55459939509443,0.443697650856914,"Pik3r1/Clu/Tmbim6",3
"Input","CC","GO:0005938","cell cortex","9/397","254/13939",0.299412781181495,0.523642617308606,0.345716589446753,"Ermn/Snca/Sept7/Mobp/Marcks/Cobl/Ptk2b/Sept5/Cdh2",9
"IP","CC","GO:0032154","cleavage furrow","2/425","36/13939",0.300669724228178,0.526423054004858,0.357579312436948,"Myh10/Myh9",2
"Input","BP","GO:0006911","phagocytosis, engulfment","2/397","38/13697",0.302049821591695,0.556155505117828,0.444942589758694,"Sirpa/Mfge8",2
"Input","BP","GO:0007618","mating","2/397","38/13697",0.302049821591695,0.556155505117828,0.444942589758694,"Serpine2/Ednrb",2
"Input","BP","GO:0021955","central nervous system neuron axonogenesis","2/397","38/13697",0.302049821591695,0.556155505117828,0.444942589758694,"Bhlhe22/Nfib",2
"Input","BP","GO:0032594","protein transport within lipid bilayer","2/397","38/13697",0.302049821591695,0.556155505117828,0.444942589758694,"Cacng4/Grasp",2
"Input","BP","GO:0032941","secretion by tissue","2/397","38/13697",0.302049821591695,0.556155505117828,0.444942589758694,"Adora1/Gja1",2
"Input","BP","GO:0033120","positive regulation of RNA splicing","2/397","38/13697",0.302049821591695,0.556155505117828,0.444942589758694,"Prdx6/Pik3r1",2
"Input","BP","GO:0045777","positive regulation of blood pressure","2/397","38/13697",0.302049821591695,0.556155505117828,0.444942589758694,"Adora1/Id2",2
"Input","BP","GO:0048599","oocyte development","2/397","38/13697",0.302049821591695,0.556155505117828,0.444942589758694,"Wnt4/Ptk2b",2
"Input","BP","GO:0050850","positive regulation of calcium-mediated signaling","2/397","38/13697",0.302049821591695,0.556155505117828,0.444942589758694,"Ppp3ca/Neurod2",2
"Input","BP","GO:0051898","negative regulation of protein kinase B signaling","2/397","38/13697",0.302049821591695,0.556155505117828,0.444942589758694,"Ptprj/Slc9a3r1",2
"Input","BP","GO:0086002","cardiac muscle cell action potential involved in contraction","2/397","38/13697",0.302049821591695,0.556155505117828,0.444942589758694,"Cacna2d1/Kcnj2",2
"Input","BP","GO:1903018","regulation of glycoprotein metabolic process","2/397","38/13697",0.302049821591695,0.556155505117828,0.444942589758694,"Ramp1/Cst3",2
"Input","BP","GO:1903573","negative regulation of response to endoplasmic reticulum stress","2/397","38/13697",0.302049821591695,0.556155505117828,0.444942589758694,"Clu/Tmbim6",2
"Input","BP","GO:0051302","regulation of cell division","5/397","126/13697",0.302192701331173,0.556155505117828,0.444942589758694,"Zbtb18/Ptn/Igf2/Rab11fip4/Fgf1",5
"IP","BP","GO:0014855","striated muscle cell proliferation","3/425","62/13697",0.302285144660802,0.737673938831317,0.654931356871988,"Erbb4/Apc/Rbp4",3
"IP","BP","GO:0048678","response to axon injury","3/425","62/13697",0.302285144660802,0.737673938831317,0.654931356871988,"Ntrk3/Nefh/Mapk8ip3",3
"IP","BP","GO:0051961","negative regulation of nervous system development","12/425","323/13697",0.30257664591154,0.737673938831317,0.654931356871988,"Erbb4/Srgap2/Dnm3/Dusp10/Dlx1/Slit2/Zfp536/Ntrk3/Inpp5j/Nf1/Ttc3/Sema4g",12
"IP","CC","GO:0098562","cytoplasmic side of membrane","6/425","149/13939",0.302736670823195,0.526423054004858,0.357579312436948,"Dst/Kcnab1/Mcf2l/Ank1/Kcnip1/Shank3",6
"Input","BP","GO:0048259","regulation of receptor-mediated endocytosis","4/397","96/13697",0.30324346243028,0.557473086012643,0.445996697557971,"Hpca/Ppp3r1/Vtn/Clu",4
"Input","BP","GO:0071901","negative regulation of protein serine/threonine kinase activity","4/397","96/13697",0.30324346243028,0.557473086012643,0.445996697557971,"Ptprj/Pkia/Apoe/Rgs14",4
"Input","BP","GO:0050708","regulation of protein secretion","12/397","346/13697",0.303341554956918,0.557473086012643,0.445996697557971,"Glul/Cd34/Acvr1c/Rasgrp1/Ppp3ca/Gja1/Nov/Tmbim6/Nrxn1/Csf1r/Mbp/Rfx3",12
"Input","MF","GO:0070888","E-box binding","2/396","38/13615",0.30348108969032,0.540606185493367,0.42628076568449,"Bhlhe40/Neurod2",2
"IP","BP","GO:0010675","regulation of cellular carbohydrate metabolic process","5/425","118/13697",0.303971419037009,0.737673938831317,0.654931356871988,"Ppargc1a/Adcyap1r1/Epm2aip1/Ranbp2/Sorbs1",5
"IP","BP","GO:0042552","myelination","5/425","118/13697",0.303971419037009,0.737673938831317,0.654931356871988,"Mpdz/Ntrk3/Myo5a/Nf1/Epb41l3",5
"IP","BP","GO:1901292","nucleoside phosphate catabolic process","5/425","118/13697",0.303971419037009,0.737673938831317,0.654931356871988,"Pde5a/Ppargc1a/Pkm/Ncor1/Entpd7",5
"Input","BP","GO:0036293","response to decreased oxygen levels","7/397","188/13697",0.304054809063015,0.558518177560831,0.446832804969849,"Adora1/Cd34/Ddah1/Smad3/Tmbim6/Epas1/Egr1",7
"IP","BP","GO:1901215","negative regulation of neuron death","8/425","205/13697",0.304793519434596,0.737673938831317,0.654931356871988,"Dlx1/Ppargc1a/Gpnmb/Chl1/Cacna1a/Aars/Oxr1/Itsn1",8
"IP","BP","GO:0002761","regulation of myeloid leukocyte differentiation","4/425","90/13697",0.30548179409812,0.737673938831317,0.654931356871988,"Mafb/Ubash3b/Nf1/Apc",4
"IP","BP","GO:0001659","temperature homeostasis","6/425","147/13697",0.305902892493104,0.737673938831317,0.654931356871988,"Esrrg/Ppargc1a/Oxtr/Dync1h1/Abat/Apc",6
"Input","MF","GO:0016829","lyase activity","6/396","157/13615",0.306865154344967,0.544882357394589,0.429652628384485,"Glul/Car2/Car8/Me1/Srr/Car10",6
"Input","BP","GO:0060485","mesenchyme development","8/397","220/13697",0.307159592406218,0.562756882923763,0.45022390786113,"Wnt4/Smad3/Gja1/Kitl/Ppp3r1/Sox9/Ednrb/Sox8",8
"Input","BP","GO:0048644","muscle organ morphogenesis","3/397","67/13697",0.307306039233672,0.562756882923763,0.45022390786113,"Fkbp1a/S1pr1/Ly6e",3
"Input","BP","GO:0060420","regulation of heart growth","3/397","67/13697",0.307306039233672,0.562756882923763,0.45022390786113,"Rgs4/Foxp1/Gja1",3
"IP","BP","GO:0010107","potassium ion import","2/425","36/13697",0.307896607046201,0.737673938831317,0.654931356871988,"Atp1b1/Atp1a3",2
"IP","BP","GO:0019098","reproductive behavior","2/425","36/13697",0.307896607046201,0.737673938831317,0.654931356871988,"Oxtr/Kalrn",2
"IP","BP","GO:0033013","tetrapyrrole metabolic process","2/425","36/13697",0.307896607046201,0.737673938831317,0.654931356871988,"Ank1/Sptb",2
"IP","BP","GO:0033048","negative regulation of mitotic sister chromatid segregation","2/425","36/13697",0.307896607046201,0.737673938831317,0.654931356871988,"Apc/Atrx",2
"IP","BP","GO:0033059","cellular pigmentation","2/425","36/13697",0.307896607046201,0.737673938831317,0.654931356871988,"Myo5a/Rab27b",2
"IP","BP","GO:0042417","dopamine metabolic process","2/425","36/13697",0.307896607046201,0.737673938831317,0.654931356871988,"Moxd1/Abat",2
"IP","BP","GO:0045124","regulation of bone resorption","2/425","36/13697",0.307896607046201,0.737673938831317,0.654931356871988,"Ubash3b/Nf1",2
"IP","BP","GO:0046839","phospholipid dephosphorylation","2/425","36/13697",0.307896607046201,0.737673938831317,0.654931356871988,"Sacm1l/Inpp5j",2
"IP","BP","GO:0048701","embryonic cranial skeleton morphogenesis","2/425","36/13697",0.307896607046201,0.737673938831317,0.654931356871988,"Setd2/Nipbl",2
"IP","BP","GO:0060351","cartilage development involved in endochondral bone morphogenesis","2/425","36/13697",0.307896607046201,0.737673938831317,0.654931356871988,"Col12a1/Trip11",2
"IP","BP","GO:0060964","regulation of gene silencing by miRNA","2/425","36/13697",0.307896607046201,0.737673938831317,0.654931356871988,"Ncor2/Ncor1",2
"IP","BP","GO:0097484","dendrite extension","2/425","36/13697",0.307896607046201,0.737673938831317,0.654931356871988,"Syt2/Unc13a",2
"IP","BP","GO:0009100","glycoprotein metabolic process","10/425","265/13697",0.308744054861315,0.737673938831317,0.654931356871988,"St8sia4/Man1c1/St8sia1/Man2a2/Galntl6/Spock3/Spock2/Gfpt2/Trip11/St3gal6",10
"IP","BP","GO:0045444","fat cell differentiation","8/425","206/13697",0.309377696987643,0.737673938831317,0.654931356871988,"Dusp10/4932438A13Rik/Fndc5/Ppargc1a/Ncor2/Nipbl/Trio/Zfp385a",8
"IP","BP","GO:0050714","positive regulation of protein secretion","8/425","206/13697",0.309377696987643,0.737673938831317,0.654931356871988,"Unc13b/Flt3/Exph5/Sptbn1/Myh10/Myo18a/Abat/Rbp4",8
"IP","MF","GO:0042805","actinin binding","2/424","36/13615",0.309417118263546,0.654184942485245,0.554394019055293,"Mybpc1/Lmo7",2
"Input","BP","GO:0010771","negative regulation of cell morphogenesis involved in differentiation","4/397","97/13697",0.309805568305491,0.562756882923763,0.45022390786113,"Nlgn1/Ppp3ca/Ywhah/Cdk5r1",4
"Input","BP","GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","4/397","97/13697",0.309805568305491,0.562756882923763,0.45022390786113,"Acvr1c/Snca/Smad3/Cck",4
"Input","BP","GO:0051092","positive regulation of NF-kappaB transcription factor activity","4/397","97/13697",0.309805568305491,0.562756882923763,0.45022390786113,"Mtpn/Cx3cr1/Clu/Camk2a",4
"Input","BP","GO:0051153","regulation of striated muscle cell differentiation","4/397","97/13697",0.309805568305491,0.562756882923763,0.45022390786113,"Rgs4/Bdnf/Foxp1/Nov",4
"IP","CC","GO:0002177","manchette","1/425","12/13939",0.310454621592609,0.526423054004858,0.357579312436948,"Dync1h1",1
"IP","CC","GO:0005767","secondary lysosome","1/425","12/13939",0.310454621592609,0.526423054004858,0.357579312436948,"Crhbp",1
"IP","CC","GO:0012510","trans-Golgi network transport vesicle membrane","1/425","12/13939",0.310454621592609,0.526423054004858,0.357579312436948,"Cltc",1
"IP","CC","GO:0031313","extrinsic component of endosome membrane","1/425","12/13939",0.310454621592609,0.526423054004858,0.357579312436948,"Usp8",1
"IP","CC","GO:0031932","TORC2 complex","1/425","12/13939",0.310454621592609,0.526423054004858,0.357579312436948,"Rictor",1
"IP","CC","GO:0035253","ciliary rootlet","1/425","12/13939",0.310454621592609,0.526423054004858,0.357579312436948,"Rpgrip1l",1
"IP","CC","GO:0048188","Set1C/COMPASS complex","1/425","12/13939",0.310454621592609,0.526423054004858,0.357579312436948,"Bptf",1
"IP","CC","GO:0071564","npBAF complex","1/425","12/13939",0.310454621592609,0.526423054004858,0.357579312436948,"Smarca2",1
"IP","CC","GO:0098690","glycinergic synapse","1/425","12/13939",0.310454621592609,0.526423054004858,0.357579312436948,"Iqsec3",1
"IP","BP","GO:0000271","polysaccharide biosynthetic process","3/425","63/13697",0.310827512843569,0.737673938831317,0.654931356871988,"Epm2aip1/Cltc/Sorbs1",3
"IP","BP","GO:0032410","negative regulation of transporter activity","3/425","63/13697",0.310827512843569,0.737673938831317,0.654931356871988,"Kcnab1/Ank3/Actn2",3
"IP","BP","GO:0034637","cellular carbohydrate biosynthetic process","3/425","63/13697",0.310827512843569,0.737673938831317,0.654931356871988,"Epm2aip1/Sorbs1/Got1",3
"IP","BP","GO:0038034","signal transduction in absence of ligand","3/425","63/13697",0.310827512843569,0.737673938831317,0.654931356871988,"Wwox/Eya4/Nf1",3
"IP","BP","GO:0061515","myeloid cell development","3/425","63/13697",0.310827512843569,0.737673938831317,0.654931356871988,"Sox6/Ank1/Zfp385a",3
"IP","BP","GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","3/425","63/13697",0.310827512843569,0.737673938831317,0.654931356871988,"Wwox/Eya4/Nf1",3
"IP","BP","GO:2000779","regulation of double-strand break repair","3/425","63/13697",0.310827512843569,0.737673938831317,0.654931356871988,"Trip12/Trp53bp1/Setd2",3
"IP","BP","GO:0048736","appendage development","6/425","148/13697",0.311351581060122,0.737673938831317,0.654931356871988,"Ttbk2/Ift172/Rpgrip1l/Dync2h1/Nipbl/Atrx",6
"IP","BP","GO:0060173","limb development","6/425","148/13697",0.311351581060122,0.737673938831317,0.654931356871988,"Ttbk2/Ift172/Rpgrip1l/Dync2h1/Nipbl/Atrx",6
"Input","BP","GO:0010765","positive regulation of sodium ion transport","2/397","39/13697",0.31281787157874,0.562756882923763,0.45022390786113,"Akt3/Atp1b2",2
"Input","BP","GO:0046825","regulation of protein export from nucleus","2/397","39/13697",0.31281787157874,0.562756882923763,0.45022390786113,"Ywhae/Camk4",2
"Input","BP","GO:0061005","cell differentiation involved in kidney development","2/397","39/13697",0.31281787157874,0.562756882923763,0.45022390786113,"Wnt4/Basp1",2
"Input","BP","GO:1990868","response to chemokine","2/397","39/13697",0.31281787157874,0.562756882923763,0.45022390786113,"Ptk2b/Slc12a2",2
"Input","BP","GO:1990869","cellular response to chemokine","2/397","39/13697",0.31281787157874,0.562756882923763,0.45022390786113,"Ptk2b/Slc12a2",2
"Input","BP","GO:0097193","intrinsic apoptotic signaling pathway","9/397","253/13697",0.313002410283431,0.562756882923763,0.45022390786113,"Scn2a/Skil/Rpl26/Slc9a3r1/Rps7/Pik3r1/Clu/Tpt1/Tmbim6",9
"Input","CC","GO:0046930","pore complex","1/397","13/13939",0.313257066189813,0.545451996830508,0.360115463902417,"Cd34",1
"Input","BP","GO:0007548","sex differentiation","7/397","190/13697",0.313325821371507,0.562756882923763,0.45022390786113,"Pbx1/Itgav/Wnt4/Pdgfra/Kitl/Sox9/Sox8",7
"Input","BP","GO:0009142","nucleoside triphosphate biosynthetic process","5/397","128/13697",0.31357341755599,0.562756882923763,0.45022390786113,"Ak4/Gpd1/COX2/ATP8/ATP6",5
"Input","BP","GO:0010950","positive regulation of endopeptidase activity","5/397","128/13697",0.31357341755599,0.562756882923763,0.45022390786113,"Acvr1c/Snca/Smad3/Cck/Mbp",5
"IP","MF","GO:0016798","hydrolase activity, acting on glycosyl bonds","4/424","91/13615",0.314859877021882,0.654184942485245,0.554394019055293,"Man1c1/Man2a2/Cemip/Gaa",4
"IP","BP","GO:0001696","gastric acid secretion","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Oxtr",1
"IP","BP","GO:0003188","heart valve formation","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Dchs1",1
"IP","BP","GO:0003422","growth plate cartilage morphogenesis","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Col12a1",1
"IP","BP","GO:0006517","protein deglycosylation","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Man2a2",1
"IP","BP","GO:0009110","vitamin biosynthetic process","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Pdxk",1
"IP","BP","GO:0010447","response to acidic pH","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Rab11fip5",1
"IP","BP","GO:0010713","negative regulation of collagen metabolic process","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Got1",1
"IP","BP","GO:0014819","regulation of skeletal muscle contraction","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Dmd",1
"IP","BP","GO:0015701","bicarbonate transport","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Slc4a8",1
"IP","BP","GO:0030213","hyaluronan biosynthetic process","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Cltc",1
"IP","BP","GO:0030950","establishment or maintenance of actin cytoskeleton polarity","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Rictor",1
"IP","BP","GO:0031340","positive regulation of vesicle fusion","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Syt2",1
"IP","BP","GO:0032966","negative regulation of collagen biosynthetic process","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Got1",1
"IP","BP","GO:0035563","positive regulation of chromatin binding","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Hmbox1",1
"IP","BP","GO:0035721","intraciliary retrograde transport","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Dync2h1",1
"IP","BP","GO:0035815","positive regulation of renal sodium excretion","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Tac1",1
"IP","BP","GO:0035933","glucocorticoid secretion","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Tac1",1
"IP","BP","GO:0042640","anagen","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Myo5a",1
"IP","BP","GO:0042759","long-chain fatty acid biosynthetic process","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Myo5a",1
"IP","BP","GO:0043584","nose development","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Rpgrip1l",1
"IP","BP","GO:0044090","positive regulation of vacuole organization","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Rab3gap2",1
"IP","BP","GO:0045136","development of secondary sexual characteristics","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Ncoa3",1
"IP","BP","GO:0045198","establishment of epithelial cell apical/basal polarity","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Myo9a",1
"IP","BP","GO:0045836","positive regulation of meiotic nuclear division","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Eif4g3",1
"IP","BP","GO:0045955","negative regulation of calcium ion-dependent exocytosis","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Stxbp3",1
"IP","BP","GO:0046607","positive regulation of centrosome cycle","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Cep295",1
"IP","BP","GO:0046851","negative regulation of bone remodeling","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Ubash3b",1
"IP","BP","GO:0050746","regulation of lipoprotein metabolic process","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Rab3gap2",1
"IP","BP","GO:0050872","white fat cell differentiation","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Ncor2",1
"IP","BP","GO:0050930","induction of positive chemotaxis","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Scg2",1
"IP","BP","GO:0051547","regulation of keratinocyte migration","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Iqsec1",1
"IP","BP","GO:0055012","ventricular cardiac muscle cell differentiation","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Myh10",1
"IP","BP","GO:0060211","regulation of nuclear-transcribed mRNA poly(A) tail shortening","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Cpeb3",1
"IP","BP","GO:0060213","positive regulation of nuclear-transcribed mRNA poly(A) tail shortening","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Cpeb3",1
"IP","BP","GO:0060456","positive regulation of digestive system process","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Tac1",1
"IP","BP","GO:0060856","establishment of blood-brain barrier","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Dmd",1
"IP","BP","GO:0061318","renal filtration cell differentiation","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Myo1e",1
"IP","BP","GO:0070572","positive regulation of neuron projection regeneration","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Ntrk3",1
"IP","BP","GO:0071435","potassium ion export","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Kcnh2",1
"IP","BP","GO:0072112","glomerular visceral epithelial cell differentiation","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Myo1e",1
"IP","BP","GO:0072311","glomerular epithelial cell differentiation","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Myo1e",1
"IP","BP","GO:0072520","seminiferous tubule development","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Atrx",1
"IP","BP","GO:0080009","mRNA methylation","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Zc3h13",1
"IP","BP","GO:0090161","Golgi ribbon formation","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Myo18a",1
"IP","BP","GO:0097623","potassium ion export across plasma membrane","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Kcnh2",1
"IP","BP","GO:1902287","semaphorin-plexin signaling pathway involved in axon guidance","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Plxna4",1
"IP","BP","GO:1902857","positive regulation of non-motile cilium assembly","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Ttbk2",1
"IP","BP","GO:1902950","regulation of dendritic spine maintenance","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Zfp804a",1
"IP","BP","GO:1990403","embryonic brain development","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Ttbk2",1
"IP","BP","GO:2000833","positive regulation of steroid hormone secretion","1/425","12/13697",0.315041977758581,0.737673938831317,0.654931356871988,"Tac1",1
"Input","BP","GO:0019217","regulation of fatty acid metabolic process","3/397","68/13697",0.31528259685845,0.562756882923763,0.45022390786113,"Dbi/Fabp5/Snca",3
"Input","BP","GO:0022029","telencephalon cell migration","3/397","68/13697",0.31528259685845,0.562756882923763,0.45022390786113,"Pou3f2/Cx3cr1/Cdk5r1",3
"Input","BP","GO:0045844","positive regulation of striated muscle tissue development","3/397","68/13697",0.31528259685845,0.562756882923763,0.45022390786113,"Foxp1/Gja1/Mkl2",3
"Input","BP","GO:0048636","positive regulation of muscle organ development","3/397","68/13697",0.31528259685845,0.562756882923763,0.45022390786113,"Foxp1/Gja1/Mkl2",3
"IP","BP","GO:0071560","cellular response to transforming growth factor beta stimulus","7/425","178/13697",0.315857357198314,0.737673938831317,0.654931356871988,"Dlx1/Zfyve9/Ppargc1a/Sox6/Wwox/Dbn1/Got1",7
"IP","MF","GO:0000900","translation repressor activity, mRNA regulatory element binding","1/424","12/13615",0.316004590861517,0.654184942485245,0.554394019055293,"Cpeb3",1
"IP","MF","GO:0008191","metalloendopeptidase inhibitor activity","1/424","12/13615",0.316004590861517,0.654184942485245,0.554394019055293,"Spock3",1
"IP","MF","GO:0008308","voltage-gated anion channel activity","1/424","12/13615",0.316004590861517,0.654184942485245,0.554394019055293,"Clcn5",1
"IP","MF","GO:0017017","MAP kinase tyrosine/serine/threonine phosphatase activity","1/424","12/13615",0.316004590861517,0.654184942485245,0.554394019055293,"Dusp10",1
"IP","MF","GO:0019215","intermediate filament binding","1/424","12/13615",0.316004590861517,0.654184942485245,0.554394019055293,"Synm",1
"IP","MF","GO:0022840","leak channel activity","1/424","12/13615",0.316004590861517,0.654184942485245,0.554394019055293,"Kcnk3",1
"IP","MF","GO:0022842","narrow pore channel activity","1/424","12/13615",0.316004590861517,0.654184942485245,0.554394019055293,"Kcnk3",1
"IP","MF","GO:0031681","G-protein beta-subunit binding","1/424","12/13615",0.316004590861517,0.654184942485245,0.554394019055293,"Gria1",1
"IP","MF","GO:0035256","G protein-coupled glutamate receptor binding","1/424","12/13615",0.316004590861517,0.654184942485245,0.554394019055293,"Dnm3",1
"IP","MF","GO:0044548","S100 protein binding","1/424","12/13615",0.316004590861517,0.654184942485245,0.554394019055293,"Kcnk3",1
"IP","MF","GO:0051371","muscle alpha-actinin binding","1/424","12/13615",0.316004590861517,0.654184942485245,0.554394019055293,"Mybpc1",1
