"","Enrich_OR","Enrich_Pval","Deplete_OR","Deplete_Pval","setSize"
"Lethargy",1.26250954079912,0.563964721499479,3.86062380313002,1.40391524961743e-11,350
"Asthma",1.13366353701001,0.566716917744421,2.69279201042119,2.45884671948511e-12,1155
"Adenoma, Liver Cell",0.93129136695812,0.567776684629671,2.08282972567117,1.41329198161088e-12,4198
"Gonadal Disorders",0.752663736556455,0.569039540984579,1.89834693001288,0.0255468636694959,370
"Anaphylaxis",0.708850117914228,0.571618532040721,1.46988721804511,0.357120556462982,306
"Fetal Diseases",0.708850117914228,0.571618532040721,2.3744,0.00301079533769139,266
"Drug Eruptions",0.862834944348194,0.57483064599718,2.79025282767798,2.48176224552495e-12,1004
"Hyperbilirubinemia",1.16780550865344,0.575707177375602,2.7330835353758,2.95062246266034e-09,706
"Skin Ulcer",0.55727026969497,0.577225387953301,2.31506745871929,0.056447613335704,131
"Intestinal Diseases",1.18250819122314,0.580753069481323,2.53077831574131,9.37382461110861e-07,605
"Glomerulonephritis",0.739875478380077,0.585439429723769,1.72453580901857,0.0998514983194738,332
"Parkinson Disease",1.19084538194687,0.593635094296388,3.4550395256917,7.82689190832171e-13,517
"Endometrial Neoplasms",1.11444019034616,0.597294344696544,2.92671957671958,8.31497721038855e-17,1276
"Tachycardia, Sinus",1.3804299977109,0.597913862759255,2.10166095650257,0.0703997610528259,170
"Pancytopenia",1.12599825929454,0.598750112102587,2.2143511929603,2.87553519852314e-07,1029
"Glioma",0.86685254109326,0.60070416881736,2.56304547350855,1.25929386879485e-09,948
"Diabetes Mellitus, Type 2",0.870022104543358,0.600941495603599,2.26268969126112,3.7328289912773e-07,994
"Hypersensitivity, Delayed",0.722574543836226,0.602354329341332,1.67810026385224,0.1647531198671,273
"Urethral Stricture",1.52902097902098,0.603649237112859,4.15831578947368,6.02628850652679e-05,93
"Pregnancy Complications",1.12904541404711,0.60467581721575,3.19645715678706,2.22418716301068e-17,983
"Carcinoma, squamous cell of head and neck",0.434160052910053,0.608364879682026,0.986705613601468,0.999999999999654,93
"Neoplasm Invasiveness",0.906028699913347,0.608450396953288,2.8097860736644,3.87390232472721e-18,1719
"Asthenozoospermia",1.24996381531336,0.613715886576581,1.39981691885197,0.398570030307468,305
"Dermatitis",0.819264762392724,0.614659820719463,2.14432932341284,0.000554727401336693,518
"Liver Failure, Acute",0.91852238354507,0.617907775064655,2.39413210861571,5.95845581691033e-14,2180
"Gait Disorders, Neurologic",1.51002906558462,0.619605905377014,3.092864814069,0.00775336277420203,109
"Gait Ataxia",4.36243386243386,0.619982757288893,0,0.999999999999016,13
"Liver Diseases, Parasitic",4.36243386243386,0.619982757288893,0,0.999999999999016,9
"Myocardial Stunning",4.36243386243386,0.619982757288893,0,0.999999999999016,10
"Rectal Neoplasms",4.36243386243386,0.619982757288893,0,0.999999999999016,9
"Ventricular Dysfunction",1.19504590449472,0.620860269604015,1.76139098743404,0.0306235390818202,448
"Liver Cirrhosis",0.937252844414648,0.623068772236739,2.68500837907231,1.64899874735441e-22,3808
"Cerebellar Diseases",1.176106596737,0.626713782902264,3.52139637202928,1.63733493833687e-13,508
"Muscular Diseases",1.09109872467438,0.627393030860227,2.51077330781405,6.5844518592737e-14,1744
"Hyperammonemia",1.16186176284084,0.63017505311338,2.30662326958133,2.11948250510187e-05,557
"Capillary Leak Syndrome",0.446997549019608,0.634057524795884,0.499355670103093,0.733894753060192,85
"Diabetic Neuropathies",0.660313447927199,0.63663183866889,2.06974128233971,0.0771332105814393,180
"Leukemia, Promyelocytic, Acute",0.807671374344088,0.636978669355178,1.90442327071334,0.0130798557472091,422
"Neurodegenerative Diseases",1.1165350778254,0.637073271976667,2.00791343669251,1.9997445253811e-05,989
"Pericardial Effusion",1.11018072289157,0.637509882276183,2.92677308347289,1.27679710724765e-15,1142
"Urinary Bladder Diseases",1.11848537240659,0.63829260793463,2.72786700875127,5.40723418002594e-12,1000
"Hyperthyroidism",0.665184179256493,0.646454651981323,2.661457276233,0.00497217605668955,184
"Cough",1.29802247830417,0.650109869521693,2.60271883289125,0.00238133556534357,242
"Venous Thrombosis",1.11221994461826,0.651368848893781,3.0259057761315,8.10801660593945e-16,1050
"Coronary Vasospasm",0.714603044014809,0.65505418860186,2.57019353571078,0.0027481706517994,221
"Hyperglycemia",0.942064765300059,0.65728403901424,2.65844208714442,6.26719580584484e-22,3733
"Uterine Neoplasms",1.08094435684363,0.66329670479229,2.67837538520801,8.8393893606632e-17,1832
"Urination Disorders",1.235129875624,0.66937018898894,4.3252641078728,1.15144902973623e-12,290
"Osteoarthritis",0.60784222737819,0.674989528614656,1.3935860058309,0.724988983592044,141
"Intracranial Hypertension",0.840557737533874,0.675705445783217,2.84409957111907,7.00249018766294e-08,496
"Sexual Dysfunction, Physiological",1.58071371291099,0.680671133560588,3.06617373511905,0.0334467312401996,86
"Angina Pectoris",1.18510458968661,0.682453788465954,2.0650269541779,0.00487241194808731,394
"Barrett Esophagus",3.81684027777778,0.683906532473856,0,0.999999999999955,14
"Brain Diseases, Metabolic",3.81684027777778,0.683906532473856,0,0.999999999999955,13
"Burns",3.81684027777778,0.683906532473856,0,0.999999999999955,15
"Ceroid lipofuscinosis, neuronal 1, infantile",3.81684027777778,0.683906532473856,0,0.999999999999955,10
"Corneal Diseases",3.81684027777778,0.683906532473856,0,0.999999999999955,16
"Hypertension, Essential",3.81684027777778,0.683906532473856,4.26385309278351,0.626251387890172,21
"Malaria",3.81684027777778,0.683906532473856,0,0.999999999999955,20
"Narcolepsy",3.81684027777778,0.683906532473856,4.26385309278351,0.626251387890172,18
"Shock, Hemorrhagic",3.81684027777778,0.683906532473856,0,0.999999999999955,15
"Sick Sinus Syndrome",3.81684027777778,0.683906532473856,0,0.999999999999955,10
"Infant, Premature, Diseases",0.475079571759259,0.688933781512993,2.24517777304663,0.219249534350664,93
"Rhabdomyosarcoma",0.864788143625838,0.690364064075196,2.96179163845117,3.20280953646995e-10,613
"Lung Injury",0.9346758264606,0.690932881095616,2.59206988296946,1.67890350358036e-17,2374
"Brain Ischemia",0.882980465551526,0.693548354831992,3.83952372489781,8.12392215561752e-22,790
"Neuroblastoma",1.30131047884797,0.694435192574989,1.45569690572746,0.51563085035248,183
"Ventricular Premature Complexes",0.830346389860641,0.697852480549389,3.10141940985237,2.46318791744969e-08,410
"Gastrointestinal Neoplasms",0.620341872247739,0.698687402680956,1.4228354978355,0.696775061417805,120
"Heart Block",1.42169458448528,0.698952408293007,2.45412159641925,0.0625667479400432,121
"Enteritis",0.482657260435038,0.703419116071255,1.09869133950154,0.999999999999513,85
"Mesothelioma",0.808225780538746,0.706021017426341,1.74701962082954,0.0766596701162695,318
"Fibrosarcoma",1.85136750333966,0.707865651541181,1.00128865979381,0.999999999999848,47
"Hiccup",1.85136750333966,0.707865651541181,4.4279849183075,0.0110041518004575,46
"Lymphoma, Large B-Cell, Diffuse",1.85136750333966,0.707865651541181,1.00128865979381,0.999999999999848,41
"Massive Hepatic Necrosis",0.858804284497826,0.708107010332822,2.14432769177295,0.000422999622318089,553
"Intestinal Neoplasms",0.884318511677002,0.710659947947518,1.92876849515469,0.00079352132042759,720
"Tachycardia, Ventricular",1.1123397011234,0.717578550031181,3.2318237029325,9.2451037812618e-15,769
"Infertility, Female",1.04424334451765,0.727612175540662,2.01721014492754,9.44862573625861e-12,4674
"Pulmonary Fibrosis",0.901953436563162,0.72930511895672,2.40931681784082,5.3763243990705e-08,947
"Acne Vulgaris",0.498557984213722,0.733357988934589,1.13548664944014,0.999999999999994,95
"Diabetic Retinopathy",0.498557984213722,0.733357988934589,0.55695453777252,0.836929844454692,85
"Esophageal Squamous Cell Carcinoma",0.498557984213722,0.733357988934589,2.36184505150022,0.185766735848878,79
"Teratogenesis",1.14980044040738,0.737964071423775,2.5335677775506,2.0594829768713e-05,422
"Neuroendocrine Tumors",3.39248971193416,0.742184250757772,0,0.9999999999989,10
"Retinal Artery Occlusion",3.39248971193416,0.742184250757772,0,0.9999999999989,11
"Somatosensory Disorders",3.39248971193416,0.742184250757772,0,0.9999999999989,13
"Hemolytic-Uremic Syndrome",0.806594681975503,0.742774500895186,1.54757660034705,0.252082513153957,290
"Stomach Ulcer",1.13361687045898,0.743168754799686,2.86132613347503,3.55390247300588e-08,533
"Pre-Eclampsia",0.837906693711968,0.747091297241422,2.67114660178936,2.44101801045513e-05,376
"Leiomyosarcoma",0.718110236220472,0.751840332895122,2.56846454980426,0.0112279557507177,160
"Peritonitis",0.718110236220472,0.751840332895122,2.88544415127529,0.0021779996345275,171
"Hyponatremia",0.827478489614731,0.753641971975179,2.5633423180593,0.000198965676149917,330
"Edema, Cardiac",1.15086486124245,0.754321368773079,3.03832362371856,8.06926974017325e-08,386
"Hypertriglyceridemia",0.935457033652049,0.757767836591537,2.8072400990099,2.63913960043073e-17,1661
"Liver Neoplasms, Experimental",0.965566015309276,0.75941944547072,1.81257724067446,1.02808298786617e-08,7199
"Dysarthria",1.22291079812207,0.75962515864346,3.62212447051157,4.02867478869066e-07,238
"Pseudolymphoma",1.74530991050713,0.760481371007029,4.15899252262889,0.0156641827529059,50
"Polyneuropathies",0.764686047704916,0.760825250556367,2.25740252125476,0.021748458590389,211
"Colitis, Ulcerative",0.515536723163842,0.764635834716675,0,0.346216480742503,103
"Pulmonary Disease, Chronic Obstructive",0.515536723163842,0.764635834716675,1.17481956696071,0.999999999999986,89
"Taste Disorders",0.515536723163842,0.764635834716675,0.575921719377949,0.869055001278301,79
"Urinary Bladder Neoplasms",1.03840959009921,0.765579823167866,2.40294943820225,3.85899612708527e-18,4711
"Erectile Dysfunction",1.10353931193796,0.773186838829539,3.23693053871471,2.39774851384276e-13,680
"Lupus Erythematosus, Systemic",1.1271573922874,0.773960399512618,2.1803131397935,0.000547333729068436,525
"Cystitis",0.934484897647564,0.775427731958155,2.50407641029106,5.42681705546514e-12,1406
"Vision Disorders",1.08090408577224,0.779132004190469,2.79426222182501,2.3036141648077e-12,946
"Insulin Resistance",0.955960925186928,0.782069563639183,2.62927989130435,1.02728412337358e-19,2843
"Cryptorchidism",0.804158631261435,0.784838803466258,2.70936296296296,0.00054239512652594,237
"Endometriosis",0.735652663165791,0.786045890434722,2.31571053618298,0.0379499284828325,159
"Spinal Dysraphism",0.735652663165791,0.786045890434722,4.33793510324484,1.23580212527163e-07,152
"Myoglobinuria",1.69670018045888,0.786084309283799,2.93293856402665,0.167215422034449,51
"Aneuploidy",0.902962388453549,0.786137552649615,2.92358450404427,1.25428294463022e-10,703
"Mucositis",0.904715333878149,0.79201021295594,2.67565070671867,1.48422992513721e-08,654
"Infarction, Middle Cerebral Artery",1.32836728488902,0.792373141091178,0.722909450766947,0.882901011321825,123
"Thyroid Diseases",1.07863739571057,0.793519253134143,2.52518305224188,2.35577177432772e-09,963
"Central Nervous System Diseases",1.07642202894089,0.794791007581485,2.97338356282307,2.13772691604199e-14,957
"Muscular Atrophy",0.828975942090696,0.795219116144248,3.23389476432955,1.20399348487939e-06,289
"Adenomatous Polyposis Coli",3.05300925925926,0.795610542327635,0,0.999999999999996,14
"Apraxias",3.05300925925926,0.795610542327635,3.41056701030928,0.735998991772685,11
"Coronary Occlusion",3.05300925925926,0.795610542327635,0,0.999999999999996,12
"Hyperhidrosis",3.05300925925926,0.795610542327635,3.41056701030928,0.735998991772685,19
"Melanoma",0.934006537596435,0.79880975248043,2.62528377611416,3.44373575377528e-12,1211
"Myositis",1.09092635513373,0.800457116450063,2.37611040361775,1.44747867060065e-06,729
"Arthritis, Experimental",0.891346137093542,0.805457279826404,2.32972765630993,6.06829534622453e-05,533
"Dermatitis, Irritant",1.65071800338622,0.811212475683244,0.895618556701031,0.999999999999921,60
"Long QT Syndrome",1.16994089501829,0.812669635658356,3.58934147717112,4.51224079223761e-08,276
"Endotoxemia",1.40973166368515,0.813623001756071,0.506847207262656,0.747762423167101,102
"Vasculitis",1.08847183773906,0.816994206283603,3.73569790695356,1.46455175517829e-18,685
"Liver Neoplasms",1.02782629511743,0.821787289786963,1.83589931015579,1.18815756622543e-07,9709
"Agranulocytosis",0.876746190130624,0.822604773719708,2.72981076025965,6.02437821364165e-06,402
"Lymphoma",1.06267653891795,0.823118329574899,2.55842354177614,4.8400055837083e-11,1131
"Stomach Diseases",0.795039383274677,0.823648141458533,3.42004662004662,1.36956526003916e-05,224
"Atrial Fibrillation",0.886076821812818,0.826569675300398,2.45900811392615,5.69821086063418e-05,440
"Color Vision Defects",0.691362581733811,0.828732554445388,2.015625,0.21979985874861,122
"Muscle Weakness",0.937518602601738,0.830419379793555,2.74789676742705,1.19154821807759e-12,1076
"Deafness",0.553198653198653,0.831445744293088,1.93420666731841,0.468188055865515,77
"Hypoalbuminemia",0.553198653198653,0.831445744293088,0,0.377197887373743,75
"Transposition of Great Vessels",0.760406976744186,0.833539294544388,1.14582560296846,0.999999999999995,155
"Anoxia",0.938709328721219,0.835289804133567,3.29926426724995,1.99953667040572e-19,1021
"Acute Coronary Syndrome",1.60715594089632,0.835864605687445,0.87258789320645,0.999999999999994,57
"Deglutition Disorders",1.60715594089632,0.835864605687445,8.66863517060368,1.47325046010788e-09,52
"Akinetic Mutism",2.77525252525253,0.844841337886508,6.83875968992248,0.0446551276199561,16
"Cardiac Output, Low",2.77525252525253,0.844841337886508,0,0.999999999998795,18
"Hepatoblastoma",2.77525252525253,0.844841337886508,11.4283246977547,0.000182227472836653,13
"Malformations of Cortical Development",2.77525252525253,0.844841337886508,3.10028116213683,0.784609425880637,12
"Neoplasm Recurrence, Local",2.77525252525253,0.844841337886508,3.10028116213683,0.784609425880637,16
"Organophosphate Poisoning",2.77525252525253,0.844841337886508,0,0.999999999998795,20
"Phobic Disorders",2.77525252525253,0.844841337886508,6.83875968992248,0.0446551276199561,16
"Splenic Diseases",1.1687318812694,0.846418058118758,3.45251414009572,1.16753670034194e-06,265
"Postoperative Complications",1.08135488910455,0.847195082177403,2.06160754127622,0.000328055908489325,652
"Disorders of Sex Development",0.951904089030095,0.847627734536764,2.70560303893637,6.08805863337742e-15,1411
"Ear Diseases",0.563485939643347,0.84907872291606,0,0.385463748277705,62
"Hyperemia",0.915010136782406,0.849643274655202,2.56595166030618,6.30358359398058e-07,591
"Pleural Effusion",0.915010136782406,0.849643274655202,2.85008525474627,5.89151507624753e-09,611
"Cerebrovascular Disorders",1.19027342680738,0.849718029936458,2.30307827616535,0.0184343216866647,202
"Uremia",0.856681070026718,0.859339390728094,2.56350267379679,0.000736048338001772,274
"Leukemia",1.04858416201795,0.866124360866184,2.36622646278276,1.14340969793865e-09,1252
"Drug Overdose",1.15591929958127,0.867869956663533,3.18474287106995,1.2165908477414e-05,254
"Carcinoma, Endometrioid",1.25941412539351,0.86797467824567,2.16814621409922,0.116333920913931,123
"Genomic Instability",0.780083482409064,0.870574041559797,2.46175478065242,0.0247989254770507,145
"Osteoporosis, Postmenopausal",0.780083482409064,0.870574041559797,1.48641304347826,0.553583899328165,161
"Hearing Loss",0.943135512326783,0.870575396680012,2.58814440230369,5.83565113009901e-10,926
"Endomyocardial Fibrosis",0.715927391838406,0.871653016275192,0.8,0.999999999999997,104
"Cardiomyopathies",1.02942374493686,0.874480623182212,2.5641933287951,1.84997074701228e-18,2756
"Carcinoma, Non-Small-Cell Lung",0.925319082702086,0.882188267973286,2.1351180985576,0.000269452068506128,586
"Spina Bifida Cystica",1.52656612529002,0.883743259391984,0.829896907216495,0.999999999999996,52
"Sinus Thrombosis, Intracranial",1.07858148043907,0.884853894238476,2.2195206345404,0.000164814326062995,536
"Lipidoses",1.32760364004044,0.885865575172602,4.95488721804511,4.77765943754578e-06,98
"Pericarditis",0.724505579493979,0.886371637243407,5.10927689594356,1.71835773911839e-07,112
"Reperfusion Injury",1.05143455143455,0.889596648794644,2.70772911359331,2.43210615794745e-11,959
"Metabolism, Inborn Errors",2.54378858024691,0.890417907224548,2.84170962199313,0.829730689033411,18
"Nocturnal Enuresis",2.54378858024691,0.890417907224548,6.21658444914259,0.0598861982461677,18
"Scrapie",2.54378858024691,0.890417907224548,10.2847150259067,0.000387852848224206,14
"Hypertrophy",0.981393647136974,0.891106776581479,1.73684279519175,2.02724822948765e-06,10122
"Hyperinsulinism",0.910590167183364,0.894307381315306,2.16116296965439,0.00149236181538235,438
"Migraine Disorders",0.91653573979095,0.894881308648326,2.99378802433557,2.38085003262144e-08,480
"Coronary Artery Disease",1.10283261216513,0.896098249940512,2.48613352158128,0.000220440512139537,379
"Exanthema",1.02850202908854,0.897162232480968,2.46105705431205,2.59173281588938e-15,2260
"Myelodysplastic Syndromes",1.09461691649814,0.89722445934266,2.48742863416776,9.86512493171799e-05,386
"Atrioventricular Block",1.07746042815147,0.898818657673259,3.15487337257,4.13787803347691e-10,507
"Kidney Neoplasms",1.02562163694917,0.903896094828052,2.1167905752565,7.49831329506333e-11,2530
"Lymphatic Diseases",0.901368191721133,0.909146631981222,2.57430867160597,0.000120115128743489,353
"Parkinson Disease, Secondary",1.10394407819959,0.912946752230018,3.13160429279031,7.06149331892984e-07,315
"Ischemia",0.957317750777893,0.915819812229619,3.06319985198533,9.17120566425487e-16,999
"Hypertension, Pulmonary",0.88191969588976,0.916690866119074,1.6948932243264,0.15580068109999,275
"Carcinoma, Renal Cell",1.07802151739556,0.921688627675516,1.53596534378521,0.148439410843843,435
"Myocardial Reperfusion Injury",1.09076325565687,0.922189154222101,1.48445699673683,0.250315747013232,396
"Graft vs Host Disease",0.60875,0.923562539740995,1.39155196962506,0.969972744663642,83
"Nasopharyngeal carcinoma",2.34793447293447,0.932788828798701,0,0.999999999999994,18
"Thromboangiitis Obliterans",2.34793447293447,0.932788828798701,5.69810508182601,0.0771575673980896,14
"Hepatic Encephalopathy",0.976053511705686,0.937205158172753,2.51739541057253,1.28445787323825e-14,1844
"Amphetamine-Related Disorders",1.27199612403101,0.938037239097472,4.72858851674641,9.7401731606304e-06,91
"Diabetic Cardiomyopathies",0.621220710506425,0.94320948604757,0,0.430315008303762,66
"Liver Failure",1.02977528089888,0.947219623752109,2.91888730709335,3.1568741720916e-16,1252
"Hypercalcemia",0.822627278441232,0.948242205658803,3.71243643088303,4.24541398371438e-05,158
"Leukocytosis",1.06140183346066,0.951338289445263,2.89932495344507,6.41143053343512e-08,486
"Bundle-Branch Block",1.41973776506772,0.95203749840794,4.2978515625,0.00392583104228548,61
"Heart Arrest",0.918730299667037,0.952341835376735,3.10283660996342,4.79807194885848e-07,346
"Respiratory Hypersensitivity",1.06963353156036,0.954846769065012,2.29916922120041,0.000564381612462151,463
"Carcinoma",1.01507919428677,0.955575256329879,2.92582926222807,1.47660860888037e-25,3062
"Venous Thromboembolism",0.634211033950617,0.963281709035747,0.70849441580756,0.999999999999432,74
"Prostatitis",0.904097201289216,0.966055996953874,2.71189493225458,0.000325376914650805,249
"Epilepsy, Generalized",2.18005952380952,0.972328227269263,5.25939177101968,0.0962568070223741,18
"Opioid-Related Disorders",2.18005952380952,0.972328227269263,8.56930051813471,0.00130491449867088,23
"Alopecia",1.02289220588417,0.97367319149091,3.00872035993147,7.84031583172159e-18,1250
"Abortion, Spontaneous",0.780593729549646,0.979044559853739,1.32891460870735,0.88373441721495,129
"Fatty Liver, Alcoholic",1.02690624294764,0.979934833277812,2.46031089633769,5.00097096497623e-09,934
"Aphasia",0.647754137115839,0.983786367784764,4.92390898918314,0.000334660934203017,64
"Leukemia, Lymphocytic, Chronic, B-Cell",0.647754137115839,0.983786367784764,0,0.450073120309277,74
"Serotonin Syndrome",0.647754137115839,0.983786367784764,3.11664698937426,0.064312182301395,66
"Spinal Cord Injuries",0.647754137115839,0.983786367784764,0.723623601667032,0.999999999999988,65
"Testicular Diseases",1.01398067537264,0.985422590085595,2.43053913972281,7.18099971985265e-14,1998
"Nystagmus, Pathologic",1.22083720930233,0.98840340524357,3.39960179927734,0.00355631923501507,103
"Leiomyoma",1.04948648667043,0.991899647876677,3.1326890896921,5.52723072509148e-09,422
"Bone Diseases",0.958249740574196,0.993001274319776,3.24981577008106,3.9490679200342e-11,537
"Diabetic Nephropathies",0.963372902913209,0.993221445858961,2.50784252431826,1.21351598939196e-06,626
"Cardiomyopathy, Hypertrophic",1.03686732142948,0.993454472219187,2.79789135543223,1.1278124751989e-08,591
"Quadriplegia",0.790791575014313,0.995217276842775,1.82413852813853,0.398559340226013,100
"Male Urogenital Diseases",1.35643207012117,0.995269622205402,1.51570485213896,0.889152287756129,71
"Cataract",1.02455588421359,0.995392168095799,2.95514544067981,1.79279376642202e-13,876
"Azotemia",0.96987738564879,0.996510380594284,2.06471554138897,0.000157478856494717,728
"Pruritus",1.01088772358578,0.998931020873156,2.50573694968387,1.88969423374459e-15,2132
"Diabetes Insipidus",1.69508744855967,0.999999999999188,1.89361397479954,0.999999999999997,22
"Mental Retardation, X-Linked",1.69508744855967,0.999999999999188,0,0.953621019716622,22
"Kidney Cortex Necrosis",1.79493464052288,0.999999999999313,2.00515463917526,0.999999999999421,24
"Nasopharyngeal Neoplasms",1.79493464052288,0.999999999999313,4.27228682170543,0.162336798885787,20
"Amyotrophic lateral sclerosis 1",0.923540965207632,0.999999999999366,3.31238509109143,0.114634742310846,47
"Bronchopulmonary Dysplasia",0.923540965207632,0.999999999999366,2.13355943152455,0.584806906322325,43
"Hydrocephalus",0.923540965207632,0.999999999999366,3.31238509109143,0.114634742310846,43
"Magnesium Deficiency",0.923540965207632,0.999999999999366,2.13355943152455,0.584806906322325,45
"Gallbladder Neoplasms",1.90726273148148,0.999999999999444,2.13063788659794,0.982682686734722,20
"Genetic Predisposition to Disease",1.90726273148148,0.999999999999444,4.55745047372954,0.139058859624275,24
"Intracranial Aneurysm",0.89630991285403,0.999999999999481,2.06874951060998,0.610382511245765,40
"Dyspepsia",1.01612654320988,0.999999999999511,1.13513745704467,0.999999999999588,64
"Sudden Infant Death",1.06989050352098,0.999999999999534,4.64845952476843,0.000160499606911876,75
"Hemiplegia",2.03456790123457,0.999999999999582,4.88335179032853,0.116963112357279,22
"Signs and Symptoms, Digestive",2.03456790123457,0.999999999999582,0,0.99999999999997,21
"Hypertrophy, Right Ventricular",0.870634920634921,0.999999999999592,0.97260677466863,0.999999999999365,49
"Nephrocalcinosis",0.870634920634921,0.999999999999592,0.97260677466863,0.999999999999365,52
"Rhinitis",0.870634920634921,0.999999999999592,0.97260677466863,0.999999999999365,60
"Salivary Gland Neoplasms",0.870634920634921,0.999999999999592,2.0077519379845,0.635630517112822,45
"Diplopia",1.08907855485582,0.999999999999612,3.2404677672956,0.024550528724347,91
"Hernia, Diaphragmatic",1.05124521072797,0.999999999999617,3.80426021876799,0.0711303427070722,42
"Metabolic Syndrome X",1.11973653258057,0.999999999999618,3.36603734918155,0.000370217657704851,150
"Wilms Tumor",1.11602382302893,0.999999999999653,3.092864814069,0.00775336277420203,111
"Retinal Degeneration",0.846386316872428,0.999999999999699,0,0.582618159654348,45
"Retinal Diseases",0.94013211030345,0.999999999999706,2.4412732329399,0.00732532099578893,209
"Brain Damage, Chronic",1.08887235449735,0.999999999999726,2.52962005933582,0.452774675678655,31
"Hypoxia-Ischemia, Brain",1.08887235449735,0.999999999999726,3.95087684336389,0.0618614145459856,35
"Neuromuscular Diseases",0.943236112842245,0.999999999999728,2.22022526636225,0.00654646584337615,293
"Hyperkalemia",1.01623931623932,0.999999999999765,1.4360119047619,0.602363312081594,173
"Placenta Diseases",1.01623931623932,0.999999999999765,1.4360119047619,0.602363312081594,139
"Inappropriate ADH Syndrome",0.939008500341254,0.999999999999769,2.74319904861008,0.000100165268990308,304
"Pseudotumor Cerebri",0.975216783216783,0.999999999999773,3.57097191049446,3.26173062742259e-05,180
"Bronchial Spasm",0.983234787815283,0.999999999999801,2.90960451977401,0.0442152390775292,85
"Alcoholism",0.823448448448448,0.999999999999804,6.46752610966058,1.64561110304786e-05,54
"Endometrial Hyperplasia",0.823448448448448,0.999999999999804,4.03636363636364,0.018429032305759,45
"Purpura",1.01301414512696,0.999999999999828,2.54884745127436,6.19524030514087e-05,366
"Attention Deficit Disorder with Hyperactivity",1.01635367762128,0.99999999999983,3.58934147717112,4.51224079223761e-08,265
"Alzheimer Disease",1.01126371078568,0.999999999999837,3.1186898621301,5.19626468503971e-13,722
"Calcinosis",1.12928669410151,0.999999999999838,0,0.734060016124303,38
"Tachycardia, Supraventricular",0.987665188662841,0.999999999999861,2.70137674683659,0.00021129680624397,269
"Oral Ulcer",0.801257784833313,0.999999999999868,1.36455958549223,0.851651028890592,103
"Death, Sudden",0.967554229735204,0.999999999999879,2.86089409722222,0.0482372999520448,82
"Leukemia, Myeloid, Acute",1.02222168145003,0.999999999999881,2.51592815322809,6.03486410504241e-08,741
"Neovascularization, Pathologic",0.983734085367258,0.999999999999882,2.3291751414257,1.35433786077462e-07,955
"Optic Nerve Diseases",1.0165873015873,0.999999999999886,2.44438111522751,2.11940282629942e-05,481
"Constipation",0.983038013024383,0.999999999999903,2.31697777777778,0.00402557467212689,298
"Precursor T-Cell Lymphoblastic Leukemia-Lymphoma",0.895827633378933,0.999999999999909,1.35188375980455,0.766921888236608,143
"Ventricular Remodeling",0.895827633378933,0.999999999999909,2.07991138539441,0.140693725774856,132
"Hemolysis",1.00720773402225,0.999999999999919,2.00631647756455,7.25676620761418e-09,2299
"Pancreatitis",0.999398773497936,0.999999999999935,2.4294905104793,2.1117135218982e-08,948
"Tinnitus",0.989453808602745,0.999999999999947,2.89605814928711,8.81975730975338e-07,415
"Liver Diseases, Alcoholic",1.00495783286481,0.999999999999948,1.51838383838384,0.611267962386553,116
"Dystocia",0.952363689095128,0.999999999999957,6.21324915190351,1.65520620124394e-08,97
"Diabetes Complications",0.887062542334613,0.99999999999997,0.65290200755317,0.75858242550491,139
"Astrocytoma",1.52534722222222,0.999999999999972,1.70399484536082,0.999999999999988,24
"Perceptual Disorders",1.52534722222222,0.999999999999972,8.08311688311688,0.00014194435239752,24
"Restless Legs Syndrome",1.52534722222222,0.999999999999972,3.5968992248062,0.237418834748479,33
"Sinoatrial Block",1.52534722222222,0.999999999999972,0,0.896421488731623,28
"Sinus Arrest, Cardiac",1.52534722222222,0.999999999999972,0,0.896421488731623,32
"Atrial Flutter",1.21981481481481,0.999999999999975,1.36268041237113,0.999999999999999,38
"Hyperesthesia",1.21981481481481,0.999999999999975,2.84646856158484,0.371442127334042,32
"Pigmentation Disorders",1.21981481481481,0.999999999999975,1.36268041237113,0.999999999999999,34
"Blood Coagulation Disorders",0.993696741116153,0.999999999999978,1.91758090677377,8.69465495414674e-09,2876
"Goiter",0.676646090534979,0.999999999999983,2.38582961802627,0.292231822148869,56
"Skin Abnormalities",0.676646090534979,0.999999999999983,2.38582961802627,0.292231822148869,57
"Bronchitis, Chronic",1.38646885521886,0.999999999999984,0,0.844658852054628,40
"Meningitis",1.38646885521886,0.999999999999984,3.25384520733358,0.290294560718216,41
"Multiple Sclerosis",1.38646885521886,0.999999999999984,1.5488519212746,0.999999999999995,40
"Ovarian Cysts",1.38646885521886,0.999999999999984,0,0.844658852054628,35
"Urologic Diseases",1.38646885521886,0.999999999999984,0,0.844658852054628,32
"Psoriasis",0.883015568781734,0.999999999999989,1.50582901554404,0.734823218915823,120
"Heart Septal Defects, Atrial",0.708225667527993,0.99999999999999,5.44386422976501,0.000118437168639248,49
"Hypertension, Renal",0.708225667527993,0.99999999999999,0,0.493190287014495,58
"Shock",1.05136410912873,0.99999999999999,2.44656771799629,0.164732421782601,81
"Pulmonary Embolism",0.974920324496596,0.999999999999991,3.04674738868449,1.26162267724532e-11,669
"Anus Neoplasms",1.60575048732943,0.999999999999992,1.79381443298969,0.999999999999606,26
"Essential Tremor",1.60575048732943,0.999999999999992,6.04663212435233,0.00951608380742016,21
