"Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"CST<WT","BP","GO:0030513","positive regulation of BMP signaling pathway","1/127","33/13966",0.260518604836361,0.472308715626447,0.402851855062299,"Sox11",1
"CST<WT","BP","GO:0031114","regulation of microtubule depolymerization","1/127","33/13966",0.260518604836361,0.472308715626447,0.402851855062299,"Htr1a",1
"CST<WT","BP","GO:0042311","vasodilation","1/127","33/13966",0.260518604836361,0.472308715626447,0.402851855062299,"Agtr2",1
"CST<WT","BP","GO:0044058","regulation of digestive system process","1/127","33/13966",0.260518604836361,0.472308715626447,0.402851855062299,"Fgf10",1
"CST<WT","BP","GO:0044091","membrane biogenesis","1/127","33/13966",0.260518604836361,0.472308715626447,0.402851855062299,"Ank3",1
"CST<WT","BP","GO:0045880","positive regulation of smoothened signaling pathway","1/127","33/13966",0.260518604836361,0.472308715626447,0.402851855062299,"Dync2h1",1
"CST<WT","BP","GO:0048013","ephrin receptor signaling pathway","1/127","33/13966",0.260518604836361,0.472308715626447,0.402851855062299,"Epha5",1
"CST<WT","BP","GO:0048710","regulation of astrocyte differentiation","1/127","33/13966",0.260518604836361,0.472308715626447,0.402851855062299,"Ntrk3",1
"CST<WT","BP","GO:0050974","detection of mechanical stimulus involved in sensory perception","1/127","33/13966",0.260518604836361,0.472308715626447,0.402851855062299,"Grin2b",1
"CST<WT","BP","GO:0051973","positive regulation of telomerase activity","1/127","33/13966",0.260518604836361,0.472308715626447,0.402851855062299,"Mapk1",1
"CST<WT","BP","GO:0060251","regulation of glial cell proliferation","1/127","33/13966",0.260518604836361,0.472308715626447,0.402851855062299,"Sox11",1
"CST<WT","BP","GO:0071320","cellular response to cAMP","1/127","33/13966",0.260518604836361,0.472308715626447,0.402851855062299,"Rapgef2",1
"CST<WT","BP","GO:0072583","clathrin-dependent endocytosis","1/127","33/13966",0.260518604836361,0.472308715626447,0.402851855062299,"Ubqln2",1
"CST<WT","BP","GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","1/127","33/13966",0.260518604836361,0.472308715626447,0.402851855062299,"Fgf10",1
"CST<WT","BP","GO:2000785","regulation of autophagosome assembly","1/127","33/13966",0.260518604836361,0.472308715626447,0.402851855062299,"Ubqln2",1
"CST<WT","BP","GO:2001025","positive regulation of response to drug","1/127","33/13966",0.260518604836361,0.472308715626447,0.402851855062299,"Chrna4",1
"WT<CST","BP","GO:0006636","unsaturated fatty acid biosynthetic process","1/131","32/13966",0.260596062620571,0.53679504075519,0.503961204691928,"Sphk1",1
"WT<CST","BP","GO:0006778","porphyrin-containing compound metabolic process","1/131","32/13966",0.260596062620571,0.53679504075519,0.503961204691928,"Ank1",1
"WT<CST","BP","GO:0006984","ER-nucleus signaling pathway","1/131","32/13966",0.260596062620571,0.53679504075519,0.503961204691928,"Bok",1
"WT<CST","BP","GO:0009311","oligosaccharide metabolic process","1/131","32/13966",0.260596062620571,0.53679504075519,0.503961204691928,"Gla",1
"WT<CST","BP","GO:0016339","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","1/131","32/13966",0.260596062620571,0.53679504075519,0.503961204691928,"Cdh22",1
"WT<CST","BP","GO:0017001","antibiotic catabolic process","1/131","32/13966",0.260596062620571,0.53679504075519,0.503961204691928,"Gpx1",1
"WT<CST","BP","GO:0019730","antimicrobial humoral response","1/131","32/13966",0.260596062620571,0.53679504075519,0.503961204691928,"H2-T23",1
"WT<CST","BP","GO:0021517","ventral spinal cord development","1/131","32/13966",0.260596062620571,0.53679504075519,0.503961204691928,"Gdpd5",1
"WT<CST","BP","GO:0032371","regulation of sterol transport","1/131","32/13966",0.260596062620571,0.53679504075519,0.503961204691928,"Lipg",1
"WT<CST","BP","GO:0032374","regulation of cholesterol transport","1/131","32/13966",0.260596062620571,0.53679504075519,0.503961204691928,"Lipg",1
"WT<CST","BP","GO:0032757","positive regulation of interleukin-8 production","1/131","32/13966",0.260596062620571,0.53679504075519,0.503961204691928,"Serpine1",1
"WT<CST","BP","GO:0044331","cell-cell adhesion mediated by cadherin","1/131","32/13966",0.260596062620571,0.53679504075519,0.503961204691928,"Cdh22",1
"WT<CST","BP","GO:0045058","T cell selection","1/131","32/13966",0.260596062620571,0.53679504075519,0.503961204691928,"Irf4",1
"WT<CST","BP","GO:0045601","regulation of endothelial cell differentiation","1/131","32/13966",0.260596062620571,0.53679504075519,0.503961204691928,"Tmem100",1
"WT<CST","BP","GO:1901385","regulation of voltage-gated calcium channel activity","1/131","32/13966",0.260596062620571,0.53679504075519,0.503961204691928,"Stac2",1
"CST<WT","BP","GO:1903827","regulation of cellular protein localization","6/127","473/13966",0.260939676603559,0.472308715626447,0.402851855062299,"Fcer1g/Shisa7/Ank3/Mapk1/Agtr2/Ar",6
"CST<WT","BP","GO:0009855","determination of bilateral symmetry","2/127","109/13966",0.260955957035617,0.472308715626447,0.402851855062299,"Dync2h1/Fgf10",2
"CST<WT","BP","GO:0050709","negative regulation of protein secretion","2/127","109/13966",0.260955957035617,0.472308715626447,0.402851855062299,"Cd34/Syt4",2
"CST<WT","MF","GO:0004177","aminopeptidase activity","1/123","34/13889",0.261256322370698,0.459138586344544,0.396172953673128,"Trhde",1
"WT<CST","MF","GO:0030674","protein binding, bridging","2/130","106/13889",0.261311517434568,0.514301012020901,0.469537289121449,"Ank1/Dok2",2
"WT<CST","BP","GO:0034762","regulation of transmembrane transport","6/131","459/13966",0.261688928025793,0.538021237401594,0.505112399267499,"Kcnip3/Rtn2/Kcng4/Ramp3/Stac2/Crhbp",6
"WT<CST","BP","GO:0002040","sprouting angiogenesis","2/131","106/13966",0.262098075829112,0.538021237401594,0.505112399267499,"Creb3l1/Srpx2",2
"WT<CST","BP","GO:0014020","primary neural tube formation","2/131","106/13966",0.262098075829112,0.538021237401594,0.505112399267499,"Vasp/Mthfd1l",2
"WT<CST","BP","GO:1904062","regulation of cation transmembrane transport","4/131","277/13966",0.262288782741419,0.538021237401594,0.505112399267499,"Kcnip3/Ramp3/Stac2/Crhbp",4
"WT<CST","CC","GO:0012506","vesicle membrane","4/134","276/14212",0.263203502225423,0.64549135091852,0.614753667541448,"Syt2/Vgf/Anxa4/Myo1c",4
"WT<CST","BP","GO:0071396","cellular response to lipid","5/131","368/13966",0.263579878897956,0.53811356939578,0.505199083643264,"Bdnf/Serpine1/Ramp3/Crhbp/Adcyap1",5
"WT<CST","CC","GO:0070160","tight junction","2/134","106/14212",0.2640147562648,0.64549135091852,0.614753667541448,"Vasp/Ccnd1",2
"CST<WT","BP","GO:2000147","positive regulation of cell motility","6/127","475/13966",0.264018008324008,0.477338877152359,0.407142290184354,"Rapgef2/Met/Igf1r/Ntrk3/Fgf10/Vegfd",6
"CST<WT","BP","GO:0007286","spermatid development","2/127","110/13966",0.264329623130447,0.477338877152359,0.407142290184354,"Celf1/Pla2g3",2
"CST<WT","BP","GO:0009799","specification of symmetry","2/127","110/13966",0.264329623130447,0.477338877152359,0.407142290184354,"Dync2h1/Fgf10",2
"WT<CST","BP","GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway","6/131","461/13966",0.264865864237656,0.53811356939578,0.505199083643264,"Creb3l1/Bdnf/Tmem108/Myo1c/Dok2/Apln",6
"CST<WT","CC","GO:0031301","integral component of organelle membrane","3/129","197/14212",0.265523080275855,0.463539315310316,0.365501965461232,"Rnf152/Syt1/Syt4",3
"WT<CST","BP","GO:0046631","alpha-beta T cell activation","2/131","107/13966",0.265578203300531,0.53811356939578,0.505199083643264,"Irf4/H2-T23",2
"WT<CST","BP","GO:0050921","positive regulation of chemotaxis","2/131","107/13966",0.265578203300531,0.53811356939578,0.505199083643264,"Scg2/Serpine1",2
"WT<CST","BP","GO:0050890","cognition","4/131","279/13966",0.266425565556995,0.53811356939578,0.505199083643264,"Bdnf/Nptx2/Ptn/Serpinf1",4
"CST<WT","CC","GO:0005771","multivesicular body","1/129","34/14212",0.266834439809629,0.463539315310316,0.365501965461232,"Nsg2",1
"WT<CST","MF","GO:0019212","phosphatase inhibitor activity","1/130","33/13889",0.26706033881669,0.522288890470614,0.476829918739992,"Ppp1r26",1
"CST<WT","BP","GO:0002832","negative regulation of response to biotic stimulus","1/127","34/13966",0.267259015170516,0.479037922281081,0.408591476827105,"Pcbp2",1
"CST<WT","BP","GO:0032885","regulation of polysaccharide biosynthetic process","1/127","34/13966",0.267259015170516,0.479037922281081,0.408591476827105,"Dyrk2",1
"CST<WT","BP","GO:0038084","vascular endothelial growth factor signaling pathway","1/127","34/13966",0.267259015170516,0.479037922281081,0.408591476827105,"Vegfd",1
"CST<WT","BP","GO:0045746","negative regulation of Notch signaling pathway","1/127","34/13966",0.267259015170516,0.479037922281081,0.408591476827105,"Cbfa2t2",1
"CST<WT","BP","GO:0050931","pigment cell differentiation","1/127","34/13966",0.267259015170516,0.479037922281081,0.408591476827105,"Gnaq",1
"CST<WT","BP","GO:0060135","maternal process involved in female pregnancy","1/127","34/13966",0.267259015170516,0.479037922281081,0.408591476827105,"Ar",1
"CST<WT","BP","GO:0071385","cellular response to glucocorticoid stimulus","1/127","34/13966",0.267259015170516,0.479037922281081,0.408591476827105,"Agtr2",1
"CST<WT","BP","GO:1902476","chloride transmembrane transport","1/127","34/13966",0.267259015170516,0.479037922281081,0.408591476827105,"Glra3",1
"CST<WT","BP","GO:2001038","regulation of cellular response to drug","1/127","34/13966",0.267259015170516,0.479037922281081,0.408591476827105,"Met",1
"CST<WT","BP","GO:2001258","negative regulation of cation channel activity","1/127","34/13966",0.267259015170516,0.479037922281081,0.408591476827105,"Ank3",1
"WT<CST","BP","GO:0001953","negative regulation of cell-matrix adhesion","1/131","33/13966",0.267547542152415,0.53811356939578,0.505199083643264,"Serpine1",1
"WT<CST","BP","GO:0002548","monocyte chemotaxis","1/131","33/13966",0.267547542152415,0.53811356939578,0.505199083643264,"Serpine1",1
"WT<CST","BP","GO:0009409","response to cold","1/131","33/13966",0.267547542152415,0.53811356939578,0.505199083643264,"Vgf",1
"WT<CST","BP","GO:0032228","regulation of synaptic transmission, GABAergic","1/131","33/13966",0.267547542152415,0.53811356939578,0.505199083643264,"Bdnf",1
"WT<CST","BP","GO:0042220","response to cocaine","1/131","33/13966",0.267547542152415,0.53811356939578,0.505199083643264,"Crhbp",1
"WT<CST","BP","GO:0042311","vasodilation","1/131","33/13966",0.267547542152415,0.53811356939578,0.505199083643264,"Gpx1",1
"WT<CST","BP","GO:0042398","cellular modified amino acid biosynthetic process","1/131","33/13966",0.267547542152415,0.53811356939578,0.505199083643264,"Mthfd1l",1
"WT<CST","BP","GO:0044091","membrane biogenesis","1/131","33/13966",0.267547542152415,0.53811356939578,0.505199083643264,"Dmkn",1
"WT<CST","BP","GO:0051154","negative regulation of striated muscle cell differentiation","1/131","33/13966",0.267547542152415,0.53811356939578,0.505199083643264,"Bdnf",1
"WT<CST","BP","GO:0051968","positive regulation of synaptic transmission, glutamatergic","1/131","33/13966",0.267547542152415,0.53811356939578,0.505199083643264,"Adcyap1",1
"WT<CST","BP","GO:0071320","cellular response to cAMP","1/131","33/13966",0.267547542152415,0.53811356939578,0.505199083643264,"Crhbp",1
"WT<CST","BP","GO:1901021","positive regulation of calcium ion transmembrane transporter activity","1/131","33/13966",0.267547542152415,0.53811356939578,0.505199083643264,"Stac2",1
"WT<CST","BP","GO:1990573","potassium ion import across plasma membrane","1/131","33/13966",0.267547542152415,0.53811356939578,0.505199083643264,"Slc12a4",1
"WT<CST","BP","GO:2000142","regulation of DNA-templated transcription, initiation","1/131","33/13966",0.267547542152415,0.53811356939578,0.505199083643264,"Mitf",1
"CST<WT","BP","GO:0061025","membrane fusion","2/127","111/13966",0.267703526004499,0.479477913862333,0.408966764046787,"Syt1/Syt4",2
"CST<WT","MF","GO:0015370","solute:sodium symporter activity","1/123","35/13889",0.267814638671557,0.461525576228502,0.398232595055579,"Slc4a8",1
"CST<WT","MF","GO:0017147","Wnt-protein binding","1/123","35/13889",0.267814638671557,0.461525576228502,0.398232595055579,"Met",1
"CST<WT","MF","GO:0031369","translation initiation factor binding","1/123","35/13889",0.267814638671557,0.461525576228502,0.398232595055579,"Celf1",1
"WT<CST","CC","GO:0098688","parallel fiber to Purkinje cell synapse","1/134","33/14212",0.268732394912055,0.64549135091852,0.614753667541448,"Cadps2",1
"CST<WT","BP","GO:0009991","response to extracellular stimulus","4/127","289/13966",0.268847783671739,0.48048387459854,0.409824790027026,"Rnf152/Prkcg/Igf1r/Mapk1",4
"CST<WT","BP","GO:0032872","regulation of stress-activated MAPK cascade","3/127","198/13966",0.268863537965476,0.48048387459854,0.409824790027026,"Met/Igf1r/Mapk1",3
"CST<WT","BP","GO:0046578","regulation of Ras protein signal transduction","3/127","198/13966",0.268863537965476,0.48048387459854,0.409824790027026,"Met/Psd3/Fgf10",3
"WT<CST","BP","GO:0007605","sensory perception of sound","2/131","108/13966",0.269058463433607,0.540044674302256,0.507012069757452,"Gpx1/Col11a2",2
"WT<CST","BP","GO:0043534","blood vessel endothelial cell migration","2/131","108/13966",0.269058463433607,0.540044674302256,0.507012069757452,"Gpx1/Srpx2",2
"CST<WT","CC","GO:0005802","trans-Golgi network","3/129","199/14212",0.270433848709402,0.46616298932617,0.36757073930166,"Pclo/Caln1/Nsg2",3
"CST<WT","BP","GO:0030326","embryonic limb morphogenesis","2/127","112/13966",0.271077384603063,0.482043655166239,0.411155192101767,"Dync2h1/Gnaq",2
"CST<WT","BP","GO:0035113","embryonic appendage morphogenesis","2/127","112/13966",0.271077384603063,0.482043655166239,0.411155192101767,"Dync2h1/Gnaq",2
"CST<WT","BP","GO:0048284","organelle fusion","2/127","112/13966",0.271077384603063,0.482043655166239,0.411155192101767,"Syt1/Syt4",2
"CST<WT","BP","GO:0055007","cardiac muscle cell differentiation","2/127","112/13966",0.271077384603063,0.482043655166239,0.411155192101767,"Met/Agtr2",2
"WT<CST","BP","GO:1902806","regulation of cell cycle G1/S phase transition","2/131","109/13966",0.272538549882972,0.542505434828701,0.509322314348425,"Ccnd1/Lsm11",2
"CST<WT","CC","GO:0005790","smooth endoplasmic reticulum","1/129","35/14212",0.273505222519782,0.46616298932617,0.36757073930166,"Ryr2",1
"CST<WT","CC","GO:0034707","chloride channel complex","1/129","35/14212",0.273505222519782,0.46616298932617,0.36757073930166,"Glra3",1
"CST<WT","BP","GO:0005996","monosaccharide metabolic process","3/127","200/13966",0.273791141694692,0.482043655166239,0.411155192101767,"Hectd4/Npy1r/Dyrk2",3
"CST<WT","BP","GO:0070302","regulation of stress-activated protein kinase signaling cascade","3/127","200/13966",0.273791141694692,0.482043655166239,0.411155192101767,"Met/Igf1r/Mapk1",3
"CST<WT","BP","GO:0090257","regulation of muscle system process","3/127","200/13966",0.273791141694692,0.482043655166239,0.411155192101767,"Atp2b4/Chrm3/Ryr2",3
"WT<CST","MF","GO:0008138","protein tyrosine/serine/threonine phosphatase activity","1/130","34/13889",0.273936937831833,0.528183353765678,0.482211339837171,"Dusp4",1
"CST<WT","BP","GO:0002437","inflammatory response to antigenic stimulus","1/127","35/13966",0.273938465721287,0.482043655166239,0.411155192101767,"Fcer1g",1
"CST<WT","BP","GO:0006576","cellular biogenic amine metabolic process","1/127","35/13966",0.273938465721287,0.482043655166239,0.411155192101767,"Moxd1",1
"CST<WT","BP","GO:0021696","cerebellar cortex morphogenesis","1/127","35/13966",0.273938465721287,0.482043655166239,0.411155192101767,"Faim2",1
"CST<WT","BP","GO:0033059","cellular pigmentation","1/127","35/13966",0.273938465721287,0.482043655166239,0.411155192101767,"Lyst",1
"CST<WT","BP","GO:0045747","positive regulation of Notch signaling pathway","1/127","35/13966",0.273938465721287,0.482043655166239,0.411155192101767,"Fgf10",1
"CST<WT","BP","GO:0050853","B cell receptor signaling pathway","1/127","35/13966",0.273938465721287,0.482043655166239,0.411155192101767,"Mapk1",1
"CST<WT","BP","GO:0051353","positive regulation of oxidoreductase activity","1/127","35/13966",0.273938465721287,0.482043655166239,0.411155192101767,"Agtr2",1
"CST<WT","BP","GO:0055078","sodium ion homeostasis","1/127","35/13966",0.273938465721287,0.482043655166239,0.411155192101767,"Agtr2",1
"CST<WT","BP","GO:0072599","establishment of protein localization to endoplasmic reticulum","1/127","35/13966",0.273938465721287,0.482043655166239,0.411155192101767,"Ryr2",1
"CST<WT","BP","GO:0072666","establishment of protein localization to vacuole","1/127","35/13966",0.273938465721287,0.482043655166239,0.411155192101767,"Vps13a",1
"CST<WT","BP","GO:0086004","regulation of cardiac muscle cell contraction","1/127","35/13966",0.273938465721287,0.482043655166239,0.411155192101767,"Ryr2",1
"CST<WT","BP","GO:0097106","postsynaptic density organization","1/127","35/13966",0.273938465721287,0.482043655166239,0.411155192101767,"Ntrk3",1
"CST<WT","BP","GO:0099174","regulation of presynapse organization","1/127","35/13966",0.273938465721287,0.482043655166239,0.411155192101767,"Ntrk3",1
"CST<WT","BP","GO:1904358","positive regulation of telomere maintenance via telomere lengthening","1/127","35/13966",0.273938465721287,0.482043655166239,0.411155192101767,"Mapk1",1
"WT<CST","CC","GO:0030426","growth cone","3/134","193/14212",0.274080742472881,0.64549135091852,0.614753667541448,"Nptx2/Kif3c/Nrsn1",3
"CST<WT","MF","GO:0003899","DNA-directed 5'-3' RNA polymerase activity","1/123","36/13889",0.274315201645673,0.461525576228502,0.398232595055579,"Polr2a",1
"CST<WT","MF","GO:0004879","nuclear receptor activity","1/123","36/13889",0.274315201645673,0.461525576228502,0.398232595055579,"Ar",1
"CST<WT","MF","GO:0008146","sulfotransferase activity","1/123","36/13889",0.274315201645673,0.461525576228502,0.398232595055579,"Ndst3",1
"CST<WT","MF","GO:0008376","acetylgalactosaminyltransferase activity","1/123","36/13889",0.274315201645673,0.461525576228502,0.398232595055579,"B3galt1",1
"CST<WT","MF","GO:0050661","NADP binding","1/123","36/13889",0.274315201645673,0.461525576228502,0.398232595055579,"Crym",1
"CST<WT","MF","GO:0098531","transcription factor activity, direct ligand regulated sequence-specific DNA binding","1/123","36/13889",0.274315201645673,0.461525576228502,0.398232595055579,"Ar",1
"WT<CST","BP","GO:0030857","negative regulation of epithelial cell differentiation","1/131","34/13966",0.274434161830735,0.542505434828701,0.509322314348425,"Ccnd1",1
"WT<CST","BP","GO:0035794","positive regulation of mitochondrial membrane permeability","1/131","34/13966",0.274434161830735,0.542505434828701,0.509322314348425,"Bok",1
"WT<CST","BP","GO:0038084","vascular endothelial growth factor signaling pathway","1/131","34/13966",0.274434161830735,0.542505434828701,0.509322314348425,"Myo1c",1
"WT<CST","BP","GO:0043267","negative regulation of potassium ion transport","1/131","34/13966",0.274434161830735,0.542505434828701,0.509322314348425,"Adcyap1",1
"WT<CST","BP","GO:0045429","positive regulation of nitric oxide biosynthetic process","1/131","34/13966",0.274434161830735,0.542505434828701,0.509322314348425,"Ddah1",1
"WT<CST","BP","GO:0045746","negative regulation of Notch signaling pathway","1/131","34/13966",0.274434161830735,0.542505434828701,0.509322314348425,"Gdpd5",1
"WT<CST","BP","GO:0050931","pigment cell differentiation","1/131","34/13966",0.274434161830735,0.542505434828701,0.509322314348425,"Mitf",1
"WT<CST","BP","GO:0070830","bicellular tight junction assembly","1/131","34/13966",0.274434161830735,0.542505434828701,0.509322314348425,"Myo1c",1
"WT<CST","BP","GO:0071385","cellular response to glucocorticoid stimulus","1/131","34/13966",0.274434161830735,0.542505434828701,0.509322314348425,"Adcyap1",1
"WT<CST","BP","GO:0071675","regulation of mononuclear cell migration","1/131","34/13966",0.274434161830735,0.542505434828701,0.509322314348425,"Serpine1",1
"WT<CST","BP","GO:0072678","T cell migration","1/131","34/13966",0.274434161830735,0.542505434828701,0.509322314348425,"Ecm1",1
"WT<CST","BP","GO:1902476","chloride transmembrane transport","1/131","34/13966",0.274434161830735,0.542505434828701,0.509322314348425,"Slc12a4",1
"WT<CST","BP","GO:1902692","regulation of neuroblast proliferation","1/131","34/13966",0.274434161830735,0.542505434828701,0.509322314348425,"Bdnf",1
"WT<CST","BP","GO:1904407","positive regulation of nitric oxide metabolic process","1/131","34/13966",0.274434161830735,0.542505434828701,0.509322314348425,"Ddah1",1
"CST<WT","BP","GO:0009791","post-embryonic development","2/127","113/13966",0.27445092288346,0.482240899508574,0.411323430049916,"Foxp2/Gnaq",2
"CST<WT","BP","GO:0018210","peptidyl-threonine modification","2/127","113/13966",0.27445092288346,0.482240899508574,0.411323430049916,"Met/Mapk1",2
"WT<CST","BP","GO:0040013","negative regulation of locomotion","4/131","283/13966",0.274735520305264,0.542554234963367,0.50936812955309,"Serpine1/Ptn/Mitf/Serpinf1",4
"WT<CST","MF","GO:0002020","protease binding","2/130","110/13889",0.27520232995558,0.528183353765678,0.482211339837171,"Ecm1/Serpine1",2
"WT<CST","MF","GO:0003774","motor activity","2/130","110/13889",0.27520232995558,0.528183353765678,0.482211339837171,"Myo1c/Kif3c",2
"WT<CST","CC","GO:0005771","multivesicular body","1/134","34/14212",0.275643309580352,0.64549135091852,0.614753667541448,"Crhbp",1
"WT<CST","CC","GO:0032420","stereocilium","1/134","34/14212",0.275643309580352,0.64549135091852,0.614753667541448,"Myo1c",1
"WT<CST","BP","GO:0030879","mammary gland development","2/131","110/13966",0.2760181619514,0.543991573453966,0.51071755118011,"Ccnd1/Gpx1",2
"WT<CST","BP","GO:0071333","cellular response to glucose stimulus","2/131","110/13966",0.2760181619514,0.543991573453966,0.51071755118011,"Pde4c/Gpx1",2
"WT<CST","BP","GO:0045088","regulation of innate immune response","3/131","195/13966",0.276612468066338,0.544069257651041,0.510790483712215,"H60b/Irf4/H2-T23",3
"WT<CST","BP","GO:1903522","regulation of blood circulation","3/131","195/13966",0.276612468066338,0.544069257651041,0.510790483712215,"Myl4/Chga/Apln",3
"WT<CST","CC","GO:0030427","site of polarized growth","3/134","194/14212",0.276639150393651,0.64549135091852,0.614753667541448,"Nptx2/Kif3c/Nrsn1",3
"CST<WT","BP","GO:0003206","cardiac chamber morphogenesis","2/127","114/13966",0.277823869748374,0.484837177801359,0.413537904379739,"Sox11/Ryr2",2
"CST<WT","BP","GO:0007034","vacuolar transport","2/127","114/13966",0.277823869748374,0.484837177801359,0.413537904379739,"Lyst/Vps13a",2
"CST<WT","CC","GO:0000791","euchromatin","1/129","36/14212",0.280115776677569,0.472071549674814,0.372229654628033,"Polr2a",1
"CST<WT","CC","GO:0098791","Golgi subcompartment","5/129","390/14212",0.280455791504225,0.472071549674814,0.372229654628033,"B3galt1/Pclo/Caln1/Nsg2/Zdhhc9",5
"CST<WT","BP","GO:0002720","positive regulation of cytokine production involved in immune response","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Fcer1g",1
"CST<WT","BP","GO:0002762","negative regulation of myeloid leukocyte differentiation","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Gpr68",1
"CST<WT","BP","GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Agtr2",1
"CST<WT","BP","GO:0003298","physiological muscle hypertrophy","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Agtr2",1
"CST<WT","BP","GO:0003301","physiological cardiac muscle hypertrophy","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Agtr2",1
"CST<WT","BP","GO:0006903","vesicle targeting","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Pclo",1
"CST<WT","BP","GO:0010907","positive regulation of glucose metabolic process","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Dyrk2",1
"CST<WT","BP","GO:0016233","telomere capping","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Mapk1",1
"CST<WT","BP","GO:0032924","activin receptor signaling pathway","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Fgf10",1
"CST<WT","BP","GO:0033003","regulation of mast cell activation","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Fcer1g",1
"CST<WT","BP","GO:0036474","cell death in response to hydrogen peroxide","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Met",1
"CST<WT","BP","GO:0040018","positive regulation of multicellular organism growth","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Celf1",1
"CST<WT","BP","GO:0043300","regulation of leukocyte degranulation","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Fcer1g",1
"CST<WT","BP","GO:0044088","regulation of vacuole organization","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Ubqln2",1
"CST<WT","BP","GO:0051898","negative regulation of protein kinase B signaling","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Igf1r",1
"CST<WT","BP","GO:0061049","cell growth involved in cardiac muscle cell development","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Agtr2",1
"CST<WT","BP","GO:0071384","cellular response to corticosteroid stimulus","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Agtr2",1
"CST<WT","BP","GO:0099590","neurotransmitter receptor internalization","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Gsg1l",1
"CST<WT","BP","GO:1900744","regulation of p38MAPK cascade","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Met",1
"CST<WT","BP","GO:1904036","negative regulation of epithelial cell apoptotic process","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Igf1r",1
"CST<WT","BP","GO:2000008","regulation of protein localization to cell surface","1/127","36/13966",0.280557503468283,0.484837177801359,0.413537904379739,"Fcer1g",1
"WT<CST","MF","GO:0015370","solute:sodium symporter activity","1/130","35/13889",0.280749510771701,0.532218397720586,0.485895181703686,"Slc5a5",1
"WT<CST","MF","GO:0051721","protein phosphatase 2A binding","1/130","35/13889",0.280749510771701,0.532218397720586,0.485895181703686,"Sphk1",1
"CST<WT","BP","GO:0003231","cardiac ventricle development","2/127","115/13966",0.281195958979968,0.484905269083972,0.413595982282193,"Sox11/Ryr2",2
"CST<WT","BP","GO:0007030","Golgi organization","2/127","115/13966",0.281195958979968,0.484905269083972,0.413595982282193,"Dync2h1/Mapk1",2
"CST<WT","BP","GO:0033157","regulation of intracellular protein transport","3/127","203/13966",0.281200772482486,0.484905269083972,0.413595982282193,"Ank3/Mapk1/Agtr2",3
"WT<CST","BP","GO:0001754","eye photoreceptor cell differentiation","1/131","35/13966",0.281256522209731,0.54825451297543,0.514719741911499,"Ptn",1
"WT<CST","BP","GO:0001960","negative regulation of cytokine-mediated signaling pathway","1/131","35/13966",0.281256522209731,0.54825451297543,0.514719741911499,"Ecm1",1
"WT<CST","BP","GO:0003382","epithelial cell morphogenesis","1/131","35/13966",0.281256522209731,0.54825451297543,0.514719741911499,"Tnmd",1
"WT<CST","BP","GO:0014904","myotube cell development","1/131","35/13966",0.281256522209731,0.54825451297543,0.514719741911499,"Gpx1",1
"WT<CST","BP","GO:0032653","regulation of interleukin-10 production","1/131","35/13966",0.281256522209731,0.54825451297543,0.514719741911499,"Irf4",1
"WT<CST","BP","GO:0032781","positive regulation of ATPase activity","1/131","35/13966",0.281256522209731,0.54825451297543,0.514719741911499,"Myl4",1
"WT<CST","BP","GO:0097106","postsynaptic density organization","1/131","35/13966",0.281256522209731,0.54825451297543,0.514719741911499,"Tmem108",1
"WT<CST","BP","GO:0097300","programmed necrotic cell death","1/131","35/13966",0.281256522209731,0.54825451297543,0.514719741911499,"Bok",1
"WT<CST","BP","GO:0120192","tight junction assembly","1/131","35/13966",0.281256522209731,0.54825451297543,0.514719741911499,"Myo1c",1
"WT<CST","BP","GO:0048167","regulation of synaptic plasticity","3/131","197/13966",0.281710679307371,0.548594480756458,0.515038915077187,"Bdnf/Vgf/Syt12",3
